"meanP1","meanP2","meanLeader","BestFitness","AverageFitness","SDFitness"
0.870701294516322,0.416733296562222,0.23420516947394,291,33.445,75.5851548342208
0.834373307237356,0.361807087133348,0.213974857595258,267,37.845,76.5466681116161
0.848970179397211,0.422778769078432,0.225080520293076,291,24.035,59.3407066834982
0.822590717629377,0.303328928260051,0.20747561816057,261,46.93,73.6731116061849
0.841904223046906,0.311330459892485,0.174524309156871,288,35.25,70.1906314793844
0.896531901980618,0.304680938546744,0.198501424072628,289,34.17,70.1624817005773
0.934453845109995,0.30785569176654,0.175239267615252,302,43.68,82.8597000899104
0.933453689337265,0.330451431800415,0.198150256639938,296,39.665,79.1203231180398
0.925336227453715,0.338702956228712,0.21033100790333,294,29.53,63.8257104396913
0.91739079749992,0.320362920458329,0.217085896923632,258,30.71,64.4943494510264
0.903794454394178,0.261761558020418,0.238288355310755,292,53.225,77.4200589660266
0.869825978354177,0.311252489355085,0.195200150538082,276,32.95,65.607860917282
0.814467716995168,0.289599844990082,0.207636209568694,279,41.01,73.3397028914218
0.77676460850854,0.301277300952331,0.172409490455546,304.5,50.615,77.8721386295989
0.707725695457486,0.35814424799181,0.229734976222675,233,32.205,62.0303402059074
0.705996730342602,0.360096856512626,0.213183872302945,299,39.695,72.2704969003412
0.752570858295036,0.366310723860205,0.296317374293334,229.5,44.01,73.2476076073616
0.789699568842693,0.35767810108966,0.275369677719335,291,49.655,82.3113605510052
0.808181174994371,0.393636090527299,0.245672487495691,309,38.135,79.0205782877428
0.807921126378008,0.374009077847494,0.220026223612472,348,38.61,82.8172376289191
0.888958252415769,0.401791570808665,0.206091212951316,360,24.02,65.5682973407242
0.826740577720906,0.334820783670944,0.193738045694141,317,39.685,71.6632717659613
0.82247546597467,0.319188279399147,0.202941736665514,294,39.96,75.9814464327983
0.911274462170641,0.29344158204291,0.128324730708082,270,50.665,86.9068366561329
0.908768267016494,0.410265187195794,0.198441431607582,324,35.19,77.4437162842744
0.889617191410145,0.435062584553771,0.2262090485025,342,40.055,90.9477843033956
0.905927383418711,0.420538205991048,0.137685620986218,300,26.64,74.7569151559664
0.914800208666932,0.355918867250737,0.119691113706919,277,20.745,64.1937760521874
0.872598179668257,0.285608353825178,0.123072807825229,311,40.885,79.9717075918197
0.870895004078017,0.323812116840829,0.167318880915326,292,43.235,81.1474669283576
0.865566362262876,0.337407900438431,0.191776195473663,250,44.675,81.1557728673504
0.836289196729027,0.289901583246641,0.123408339017447,328,53.895,96.9028800220389
0.821681714132781,0.375754347030935,0.127110001754652,315,27.99,75.6252382916356
0.846664165095173,0.419257640500326,0.16496494229798,233,25.57,64.870812567998
0.866798883495552,0.32953654100711,0.186408367189143,290,30.2,69.4141428840206
0.871785016547283,0.342955930786253,0.186226595288682,326,32.945,75.2270937316678
0.840820077099997,0.37951216790061,0.186288611696838,278,37.345,78.0238792442623
0.88209969796921,0.397428170408468,0.255109480831242,297,29.515,73.1297261271663
0.825274309177915,0.339118840189277,0.201007902463597,305,35.205,70.7784313077355
0.828228149477124,0.351930349907149,0.206429189949933,322,42.415,82.8701995577872
0.869841089736955,0.38570960885589,0.201357514670168,469,45.825,97.2502596657228
0.877835299566681,0.434969071611941,0.216774582056751,400,34.875,87.8182056721427
0.891685444429461,0.437028807772094,0.207177623615941,352,24.33,67.8250207102323
0.899768280280741,0.425906210889538,0.286863637352805,325.5,48.95,84.6239602386029
0.837940553709371,0.43729786785703,0.249115497353523,288,34.42,73.4748194343415
0.846146677927937,0.436666602421916,0.279919810448285,312,33.265,75.2126767401895
0.770285980634313,0.445312509839975,0.242237090585602,274,31.13,70.8653446383144
0.687060287181218,0.352131627625624,0.154740818407988,270,43.725,80.1677337231322
0.682022024259184,0.381039336973196,0.136663464349361,297,41.89,82.9085714032102
0.68222818946738,0.38246829831603,0.102008313587938,316,30.715,77.5045536296632
0.703130217638937,0.326228429698103,0.102554191891498,337,23.96,60.0239295715644
0.703020811991514,0.267934008680267,0.126412037552838,333,46.13,73.889680940541
0.724443328364888,0.262323849319982,0.142064360921911,279,41.71,72.8688173737885
0.714990908701288,0.2525260171416,0.124601851642004,257,49.6,78.216741084365
0.754315717975989,0.264153994179708,0.111581160979532,292,41.435,76.5380559927643
0.795260784166997,0.330225986522973,0.130458770483771,315,40.95,78.1621113875876
0.783259804289018,0.327837971480769,0.168897177657209,229,31.14,62.7601285640313
0.735838287746894,0.315260833878965,0.21103370830554,276,33.87,74.239192322975
0.716222491663813,0.382307878310616,0.19850748099878,390,30.41,75.037444524771
0.765036191437183,0.400246910901126,0.215116573634922,279,25.1,58.185527028253
0.646389525351477,0.299757744268263,0.229292448417735,239.5,42.305,62.8014304910101
0.662518846956219,0.33254748600514,0.312688096920993,276.5,35.755,68.8361212657213
0.643993307189657,0.392852654960332,0.303552058248739,270.5,47.61,74.2650039256769
0.585203878379874,0.372721653119566,0.276613147428953,229.5,38.455,66.5320646854818
0.592476334439646,0.326440815176025,0.210102813468226,256,31.265,61.7971778228479
0.631132598024336,0.327028031204804,0.222633277067301,294,38.9,68.5966471483847
0.613370702389367,0.31559180508295,0.152301260631422,277,40.93,68.8906694947461
0.606920101523991,0.318548909161931,0.21700399653312,278,51.32,75.1883332342555
0.575539737581776,0.36020868402427,0.208042961272961,241.5,39.445,68.363404137393
0.562376920804693,0.389701841339576,0.240262316793322,315.5,39.915,73.4620789622411
0.555132522177797,0.394244827329234,0.192487825713182,278,37.51,73.4027213047956
0.551817304610117,0.366972951039376,0.125546854529825,263,30.925,67.7192054208279
0.490937451558187,0.380708357481135,0.140945535120001,314,41.225,82.2792232632764
0.548954241702461,0.403378862447078,0.109587467229757,315.5,43.27,85.4362666352273
0.631236414762069,0.41108664861726,0.115560561077894,316,31.825,76.0350588660762
0.647704673483219,0.349373027174549,0.109640458189491,395,50.69,92.9792737847277
0.682827634006682,0.409148388099954,0.104689351507339,341,39.835,88.4342492442489
0.68896181539566,0.428627181721813,0.0940807044002001,311,24.345,66.8254055223934
0.671625376676689,0.328935699157744,0.0985951540115417,360,36.855,78.8360174762472
0.680704226880281,0.347411068265615,0.104862204978787,264,31.51,72.7646677219574
0.738955205395653,0.348441987945706,0.122799896750052,259,21.42,56.4789994045342
0.651111869932673,0.244598024627911,0.127071408775954,221,30.62,59.0267068470885
0.60737464911424,0.230863711619292,0.142416903961229,244,46.325,62.7528571927891
0.550330872149517,0.224975286882011,0.140657063935001,211,50.725,66.2315487932719
0.563674883602267,0.249969121829242,0.16347648804628,226,38.71,62.2375775605547
0.570384820627153,0.260876502672054,0.206927728996156,257,40.3,64.6314727723829
0.619723508745424,0.291985359279767,0.166970975644958,235,49.88,72.4082882135754
0.651479658284736,0.289714907964735,0.140072381451502,240,43.045,73.1471498440167
0.577463678096973,0.313314638125568,0.11582810015182,270,33.78,65.7547217646264
0.464303656281918,0.343242299744214,0.123043501887123,280,28.675,64.6174982946461
0.57073224323746,0.335272171210379,0.155276184899497,308,37.65,70.4242733922636
0.520150566525146,0.332511200662018,0.131966899953139,355,53.68,89.3207962708833
0.624268094907585,0.421425329885238,0.133217416815257,319,32.29,70.9617972339108
0.631962874374052,0.398727341195189,0.180824785041297,331.5,30.18,68.7271916251993
0.652578135249049,0.33999962334566,0.254737070495927,232,43.12,69.0352391349827
0.682987294296846,0.345199509360646,0.235127572067344,314,48.835,80.8938715824379
0.726077226369734,0.397544652007414,0.239284670919048,236,31,66.5257601811266
0.773361555421135,0.360467198920331,0.230659912165289,322,30.635,75.326959203384
0.820810848043335,0.397830385635858,0.222095577716216,328,40.605,81.179508504364
0.82704191081374,0.43224408086406,0.25084580694558,312,39.695,79.4953113095484
0.901339409188098,0.524567018558835,0.295536825429527,378,25.755,70.3158995698927
0.89902101155845,0.347174996945581,0.255939611408588,318,41.515,78.8378804185456
0.894266961476705,0.328916704542106,0.208619235513278,300,42.235,74.5767672748807
0.883561086636037,0.288587310199347,0.172292097453925,288,41.6,75.7130081027005
0.899257047375549,0.264632665858684,0.186985221314917,300,34.555,68.7702915876507
0.905056810369514,0.309223620982069,0.262183619792952,262,44.165,74.5862680986848
0.891324507403933,0.25020350030299,0.184936322111615,256,47.59,75.5121362912792
0.860646818553068,0.292206890490406,0.214965727671831,282,44.29,77.0829338236985
0.8579881398691,0.343338607904855,0.246800061906849,289,32.835,69.6349084856007
0.819603325008287,0.418570997101078,0.298790970647749,243,30.27,64.5327581053752
0.826097225148555,0.443126119080385,0.351205638678154,286,39.33,74.6266877548007
0.853097128686492,0.49036174156585,0.385022831941427,318,49.63,84.6156974953599
0.819331682334077,0.507900447185037,0.357948565297653,257,38.645,77.1693433333798
0.740030115615961,0.516472548869206,0.361982222871107,255,43.845,79.3870996504413
0.750070133092538,0.503630005877828,0.368506035454102,246,33.58,70.6349171101058
0.69939253215495,0.456428720334981,0.32379823744024,291,70.27,93.8110183918562
0.739747973238953,0.49346438584914,0.282310721679747,310,41.53,80.4152989363983
0.729393903829188,0.50440320596795,0.281092042651611,311,40.29,79.6240909435446
0.725883599700276,0.440039105090742,0.25231987124076,292,26.71,69.0308882700602
0.688152785761678,0.465985251937672,0.317492746651846,283,40.1,72.7169342399178
0.705755024590277,0.44365881165156,0.319259585324926,272,56.68,89.0480383350084
0.730132843219157,0.434639299359017,0.263157121992891,280,29.26,66.1124111577464
0.748642055834912,0.422934639309975,0.268986385448891,258,24.95,58.8124694742243
0.73546958950066,0.383342113356112,0.265781417187806,221.5,41.455,67.4074410288702
0.732747871004226,0.363900576886176,0.229182086336688,269,50.52,76.7322486298817
0.757201748480809,0.378076919519831,0.246668669718906,244,44.805,66.4850516729858
0.760189125914422,0.354834616488658,0.277266113711077,290,49.065,74.042154762123
0.75119227573337,0.380355495171371,0.241815556102618,237,30.37,60.3516053028108
0.820942457642341,0.403350663679231,0.347274600978683,202,39.88,59.5662401843273
0.838576645921814,0.383761708153169,0.384929595639317,219.5,47.525,67.9327644056826
0.838074443842467,0.384328201780365,0.393698234476981,243.5,43.175,68.7325873265808
0.873056917047006,0.400354438247817,0.424544037510819,337,49.175,75.8243709322585
0.856879980547509,0.396968646433476,0.365553541318437,258,41.975,68.7464002730692
0.83120793150357,0.42543202391247,0.402988213273316,277.5,33.735,67.66157075154
0.799337172319189,0.449023534285712,0.326055446783044,275,42.765,81.6172223544056
0.820263547120306,0.426619714918146,0.238042121637514,318,60.53,95.8635082928964
0.777663465401873,0.46697394301709,0.224749004526559,245.5,24.025,61.3720799465824
0.776290199806504,0.395745451006083,0.280595942395915,208,33.74,63.3933320267561
0.729305480948745,0.344906492234069,0.237620063816728,260,38.11,70.1485645691422
0.764568642869811,0.330516637042496,0.219494518041245,224.5,37.955,65.3841830176755
0.730403517438753,0.346101788215265,0.267876462470679,253,32.87,64.2787733787034
0.71239160789331,0.331005262978687,0.209884008403609,260,32.58,63.6233677927609
0.766307188456304,0.263518405473687,0.208078044510621,227,33.625,62.3633607387083
0.668972898645521,0.30752131491683,0.287824630550735,220,23.915,51.8138692384051
0.729036084877403,0.249957988219044,0.226178389705351,182,28.505,53.0080751900457
0.697695817375859,0.222718793086,0.222150965299318,258,38.745,64.9748395359871
0.665902516999623,0.27592643761897,0.176690112584662,267,52.035,73.7016321448045
0.690771511004116,0.268557149035465,0.143735457318317,250,43.835,72.0150115874419
0.663071684182295,0.234093900826028,0.117363034001733,253,40.16,72.4238673757247
0.674805769032726,0.264973841289014,0.0878662726014053,284,31.145,62.2674378237238
0.665116131675953,0.211410183173871,0.0890330431184886,206,47.73,67.8171717773514
0.652060151577656,0.226346816462199,0.105211147850928,213,42.585,66.8177475592293
0.646569598362975,0.268927392964922,0.126386894341141,228.5,27.015,55.9004551308698
0.704615640674474,0.188561173914846,0.140025858592569,219,45.55,60.3546965358902
0.686858569738972,0.201527848120915,0.160656609641351,272,41.65,61.0813540958435
0.62809931253352,0.217970937575621,0.141509193089351,318,40.685,63.1216020187554
0.638544102229938,0.241954101427515,0.159049850816999,224.5,47.32,65.2517084415838
0.588268284400513,0.224752414273704,0.163992088609557,281,46.555,65.0366211911381
0.571425584921227,0.258558704576864,0.159399482042979,226,43.985,64.2277534885179
0.594806304883735,0.249801228511966,0.1927084156836,280,47.66,67.7066190458973
0.492548932030425,0.290388325509111,0.166123896483864,218,37.69,60.985665644817
0.352970868971147,0.314875120311381,0.129753876159115,255,34.735,66.9709893094832
0.333842748184953,0.319611579672933,0.109706503364202,268,40.93,70.9974754139294
0.311512785169376,0.366736787013918,0.121422791963349,265,25.945,59.2500647828142
0.364735596623595,0.39630011288129,0.159231684428029,255,28.705,65.4398133147296
0.433958844742696,0.406688498345486,0.212200842116577,267,40.875,73.3565519372415
0.468978819781806,0.391315147855196,0.204056362432981,274,38.62,70.8699947905752
0.465604338413091,0.426185211231418,0.212966163914486,243,34.845,69.5683551289919
0.451204992120011,0.420147486495518,0.188576745089852,257,30.12,63.7939438561943
0.535787395079062,0.428320662957724,0.245261383474644,270.5,42.785,72.8574176599803
0.559842806093901,0.459846588680539,0.296982492022603,257.5,44.95,70.4492976214351
0.576861899097463,0.425060058480331,0.311717422173371,243.5,44.575,77.4547562624579
0.498472301148576,0.467149030942934,0.245192647575899,289,33.855,72.0387204736088
0.53998000420224,0.486812958375444,0.251248149679925,255,31.215,71.3992988322531
0.683834978899054,0.41894615421146,0.232133915378485,279,43.9,87.0508675163754
0.759014125631132,0.418678755973848,0.201685648847,278,40.15,76.65143129252
0.800167116741976,0.399307959579355,0.173280959146981,390,22.975,71.2576905294857
0.734687249225961,0.43521869897132,0.265933826082371,316,22.31,60.9344232712015
0.66496023953642,0.494350582366924,0.388865208441274,283,49.63,81.110742976887
0.729501139527594,0.441158245686155,0.305215451471679,231,41.985,73.4386796703016
0.813917459671757,0.368080074213213,0.280096220820142,354,37.945,74.4621080167828
0.901776889372365,0.315078966424865,0.212592362607429,285,39.79,71.4796778352725
0.892437613614017,0.340028074692232,0.291588723200326,237,35.36,69.0614233998996
0.877143804363049,0.393141888066918,0.309882359265265,379,56.14,90.2369798101229
0.869120544056847,0.465363052545197,0.286634543639395,399,53.77,95.3778350254472
0.86904276150081,0.494540866468839,0.282278656970212,428,44.805,90.0338010320725
0.804284031700967,0.453643392197028,0.209743951849567,308,42.795,83.3330634844116
0.860147462935905,0.43437272574936,0.275503000186253,272,42.205,79.7670881917214
0.911869012663463,0.436024426999129,0.293643135534922,352,34.9,80.1632173390104
0.871224277476101,0.42522043236811,0.261573318533325,342,35.86,78.1335001032453
0.91321798307167,0.380572410849524,0.195364109211688,312,32.355,74.0870800429665
0.914624149857172,0.410425825700703,0.229246102334825,402,43.325,82.3620786220788
0.908379311284843,0.321162719358128,0.173183754851314,315,44.14,81.6069998483122
0.873194302692567,0.331294035188234,0.160429061512136,345,29.015,73.2052757592641
0.850757419486937,0.347429788723404,0.187829285255126,267,44,76.6868879788376
0.875170605746371,0.297635423360671,0.170639256261434,264,29.94,66.7860779056549
0.885583786490115,0.28588743127727,0.141553167152509,282,51.77,82.9728086164195
0.906270023104816,0.302020729263758,0.173562978396627,366,36.475,74.6541986005266
0.890491515991232,0.329354397581676,0.183877442100164,291,36.445,70.8111335978612
0.870841542363209,0.334688540647203,0.172472092246336,279,38.34,73.1547025491219
0.850838749988182,0.418661462688284,0.273352154277047,279,38.955,72.8749480655428
0.800983116415203,0.476349055190253,0.319192198766526,282,45.745,78.2467121005442
0.831761375008146,0.329109040745807,0.18078848838976,300,35.19,72.1122084397684
0.85971151772409,0.354561601307195,0.195382127942158,276,41.13,73.054933668667
0.833288031547832,0.329357535838066,0.178946188785341,297,44.305,79.3546220163232
0.833469583177566,0.315404330947832,0.16859551411338,259,39.375,71.4125648551564
0.818980921230894,0.396902747934055,0.247575842514673,276.5,41.765,72.986800211069
0.777451947197869,0.348952763088292,0.210002734090302,312,30.02,70.1661779296302
0.747863134205723,0.421250523023195,0.240575023395051,292,32.595,65.8099381138248
0.74378263972699,0.315138883180801,0.149382726171888,268,40.75,80.6907521017587
0.680299771521269,0.339815682820878,0.0893227270876896,247,33.155,70.5271526979274
0.618713957925051,0.337323612205773,0.108943284678078,288,42.965,80.3927309330184
0.662232235727071,0.35691129712789,0.0758202611579917,300,35.58,71.2524222519324
0.551931644167665,0.324703260999207,0.143340961179998,277,36.75,68.7107279936266
0.632447396396312,0.304079242957171,0.163304720779441,253,38.55,69.2233429712927
0.601301866562376,0.309306516485847,0.229500500470032,291.5,42.545,72.1220239481938
0.561663338374979,0.312111011161262,0.195323196826553,253,31.845,63.9459089205617
0.496411360124025,0.353909428579951,0.194470601055246,269,37.18,65.4638661994369
0.507060540398981,0.344899455912743,0.23016232277604,248,40.21,68.5541215081747
0.554052628382577,0.363075946941975,0.244483422897416,219.5,42.685,71.2544400530432
0.495972331015101,0.359015410533329,0.198733367680831,258,47.795,74.7139019625173
0.575793397917865,0.347171155808529,0.173782952462411,348,46.165,84.4305959371544
0.708386939917556,0.404507927368582,0.220399012097656,282.5,27.335,64.2571402706157
0.600005808195773,0.406669413496814,0.181500179808922,334.5,35.88,78.8180400310959
0.570442626209163,0.47968646714102,0.195475755123106,317,37.045,72.5053496807183
0.65951885127926,0.413385952934264,0.222377030124935,346,27.765,66.2642953892543
0.637514915278808,0.337011732028057,0.168301023829457,288,37.22,69.5783955787508
0.690681412645374,0.303862866825259,0.179474180921542,277,51.14,75.7237496603692
0.662571805577695,0.301415325744992,0.167426457140863,357.5,42.79,70.183963894032
0.677725675421678,0.29587231056298,0.159477300692144,296,45.24,79.3666049406045
0.72893036407609,0.345105286506446,0.195096269530313,283.5,31.93,65.0394216120989
0.730234805383904,0.262531337913125,0.17318484378363,254.5,38.9,67.1884880711936
0.700640885879401,0.268967932126173,0.171665774759086,199,44.03,64.7355857361781
0.623527482801535,0.233702766394653,0.166363726888906,196,44.44,60.7532798299895
0.667169695608388,0.231469856676688,0.202093807556381,227,52.125,67.9120559877615
0.734378033751684,0.245724765411084,0.246204697623297,265,46.88,69.9685759192054
0.739344625557491,0.2770177852582,0.1892400148907,336,51.13,80.6303330394995
0.714570891494512,0.379596939149398,0.207686240942019,295.5,27.37,64.3596515487363
0.691936638838502,0.342882953142595,0.242903886054,249,44.48,71.1556807928285
0.708068585115253,0.300575079283835,0.184684286694799,220.5,44.125,66.5590940822552
0.61725105935621,0.304296606924394,0.229641369886701,245,44.28,69.8189693768713
0.672221747491939,0.368347064066767,0.277593601569472,296,43.105,75.6759537419085
0.682502065929634,0.424438373888947,0.313334358401228,245,42.775,67.9597836736529
0.662672706411508,0.398356443602821,0.361545812548999,255,41.875,66.5846986623773
0.643059309606501,0.520607710903052,0.469125879927387,203,34.55,58.1837258999109
0.587020641950643,0.534495051656855,0.459112670595031,257.5,33.815,63.6269769592246
0.54016959656019,0.447811861480716,0.384772627880638,220,40.245,61.3418346792642
0.506705161274161,0.431541772930787,0.356867215543271,221.5,48.61,63.3788345322527
0.42695281331347,0.450122629439822,0.350234431140364,242.5,39.535,62.5249548160371
0.47699136785366,0.497005848340025,0.386516859414558,263.5,41.35,69.8257029171836
0.485200973106651,0.518254115848961,0.399416468286716,250,42.52,70.930287300741
0.501693637507927,0.592159151259294,0.414578450678265,252,26.57,58.2162903717376
0.454078629394402,0.605187459790682,0.470855977132603,282,32.73,67.2762066394798
0.38612794142345,0.539851527878245,0.372756012385166,290,41.45,73.9248697234994
0.444822624594452,0.511778635379005,0.311424914594264,300,39.475,73.950822281849
0.45953131787104,0.586224630307146,0.354551517089599,223,32.18,70.5784369164957
0.396366653364845,0.530896251096974,0.340200538937574,239,31.675,66.1792551569698
0.33087842639941,0.498368834222886,0.272833885700987,237,28.865,64.9241147942595
0.297907683319818,0.457927305459458,0.21696804603003,199.5,34.275,66.2946200035428
0.365161699980961,0.523811609459716,0.327529429836868,190.5,32.905,62.2797409786171
0.320058557931368,0.476171264943344,0.307940992764526,234.5,44.38,72.0342272741917
0.367070776066798,0.554671516210216,0.351140620465106,193,28.54,55.6524514602488
0.466350617977089,0.604990170923825,0.478635582685712,254.5,33.39,63.5943814620077
0.478408284728905,0.648494068436414,0.540843028665284,226.5,42.23,66.0562746008387
0.49530451267186,0.655712815246417,0.52253849270567,254,36.735,65.8489415713009
0.58205777899983,0.679561797840745,0.521662685127727,219,28.74,60.8432113192291
0.671047634504023,0.591661151430087,0.519587410799315,292,40.96,68.9550314599041
0.652369015971557,0.68438339324201,0.53799852809633,333,39.49,76.1742082334959
0.668575415466804,0.735846781929534,0.537252471845807,255,30.67,66.0200925950776
0.664605072026049,0.782949549913815,0.599787487535807,285,47.11,80.2843614091106
0.770158979865382,0.729549681494832,0.534481885229484,278,53.44,86.5338807938979
0.832833948281649,0.709043308997123,0.497856465981705,312,35.125,78.5285245415108
