participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,survey.1.player.id_in_group,survey.1.player.pid,survey.1.player.age,survey.1.player.gender,survey.1.player.language,survey.1.player.payoff,survey.1.group.id_in_subsession,survey.1.subsession.round_number,CRD_sequential.1.player.id_in_group,CRD_sequential.1.player.moneyLeft,CRD_sequential.1.player.spent,CRD_sequential.1.player.sumContribution,CRD_sequential.1.player.contribution,CRD_sequential.1.player.contribution1,CRD_sequential.1.player.contribution2,CRD_sequential.1.player.contribution3,CRD_sequential.1.player.contribution4,CRD_sequential.1.player.contribution5,CRD_sequential.1.player.contribution6,CRD_sequential.1.player.contribution7,CRD_sequential.1.player.contribution8,CRD_sequential.1.player.contribution9,CRD_sequential.1.player.contribution10,CRD_sequential.1.player.payoff,CRD_sequential.1.group.id_in_subsession,CRD_sequential.1.group.pot1,CRD_sequential.1.group.pot2,CRD_sequential.1.group.pot3,CRD_sequential.1.group.pot4,CRD_sequential.1.group.pot5,CRD_sequential.1.group.pot6,CRD_sequential.1.group.pot7,CRD_sequential.1.group.pot8,CRD_sequential.1.group.pot9,CRD_sequential.1.group.pot10,CRD_sequential.1.group.contribution_round,CRD_sequential.1.group.total_contribution,CRD_sequential.1.group.lost,CRD_sequential.1.subsession.round_number,matching_pennies.1.player.id_in_group,matching_pennies.1.player.penny_side,matching_pennies.1.player.is_winner,matching_pennies.1.player.payoff,matching_pennies.1.group.id_in_subsession,matching_pennies.1.subsession.round_number,matching_pennies.2.player.id_in_group,matching_pennies.2.player.penny_side,matching_pennies.2.player.is_winner,matching_pennies.2.player.payoff,matching_pennies.2.group.id_in_subsession,matching_pennies.2.subsession.round_number,matching_pennies.3.player.id_in_group,matching_pennies.3.player.penny_side,matching_pennies.3.player.is_winner,matching_pennies.3.player.payoff,matching_pennies.3.group.id_in_subsession,matching_pennies.3.subsession.round_number,matching_pennies.4.player.id_in_group,matching_pennies.4.player.penny_side,matching_pennies.4.player.is_winner,matching_pennies.4.player.payoff,matching_pennies.4.group.id_in_subsession,matching_pennies.4.subsession.round_number,matching_pennies.5.player.id_in_group,matching_pennies.5.player.penny_side,matching_pennies.5.player.is_winner,matching_pennies.5.player.payoff,matching_pennies.5.group.id_in_subsession,matching_pennies.5.subsession.round_number,matching_pennies.6.player.id_in_group,matching_pennies.6.player.penny_side,matching_pennies.6.player.is_winner,matching_pennies.6.player.payoff,matching_pennies.6.group.id_in_subsession,matching_pennies.6.subsession.round_number,matching_pennies.7.player.id_in_group,matching_pennies.7.player.penny_side,matching_pennies.7.player.is_winner,matching_pennies.7.player.payoff,matching_pennies.7.group.id_in_subsession,matching_pennies.7.subsession.round_number,matching_pennies.8.player.id_in_group,matching_pennies.8.player.penny_side,matching_pennies.8.player.is_winner,matching_pennies.8.player.payoff,matching_pennies.8.group.id_in_subsession,matching_pennies.8.subsession.round_number,matching_pennies.9.player.id_in_group,matching_pennies.9.player.penny_side,matching_pennies.9.player.is_winner,matching_pennies.9.player.payoff,matching_pennies.9.group.id_in_subsession,matching_pennies.9.subsession.round_number,matching_pennies.10.player.id_in_group,matching_pennies.10.player.penny_side,matching_pennies.10.player.is_winner,matching_pennies.10.player.payoff,matching_pennies.10.group.id_in_subsession,matching_pennies.10.subsession.round_number,prisoner.1.player.id_in_group,prisoner.1.player.decision,prisoner.1.player.payoff,prisoner.1.group.id_in_subsession,prisoner.1.subsession.round_number,prisoner.2.player.id_in_group,prisoner.2.player.decision,prisoner.2.player.payoff,prisoner.2.group.id_in_subsession,prisoner.2.subsession.round_number,prisoner.3.player.id_in_group,prisoner.3.player.decision,prisoner.3.player.payoff,prisoner.3.group.id_in_subsession,prisoner.3.subsession.round_number,prisoner.4.player.id_in_group,prisoner.4.player.decision,prisoner.4.player.payoff,prisoner.4.group.id_in_subsession,prisoner.4.subsession.round_number,prisoner.5.player.id_in_group,prisoner.5.player.decision,prisoner.5.player.payoff,prisoner.5.group.id_in_subsession,prisoner.5.subsession.round_number,prisoner.6.player.id_in_group,prisoner.6.player.decision,prisoner.6.player.payoff,prisoner.6.group.id_in_subsession,prisoner.6.subsession.round_number,prisoner.7.player.id_in_group,prisoner.7.player.decision,prisoner.7.player.payoff,prisoner.7.group.id_in_subsession,prisoner.7.subsession.round_number,prisoner.8.player.id_in_group,prisoner.8.player.decision,prisoner.8.player.payoff,prisoner.8.group.id_in_subsession,prisoner.8.subsession.round_number,prisoner.9.player.id_in_group,prisoner.9.player.decision,prisoner.9.player.payoff,prisoner.9.group.id_in_subsession,prisoner.9.subsession.round_number,prisoner.10.player.id_in_group,prisoner.10.player.decision,prisoner.10.player.payoff,prisoner.10.group.id_in_subsession,prisoner.10.subsession.round_number,trust.1.player.id_in_group,trust.1.player.payoff,trust.1.group.id_in_subsession,trust.1.group.sent_amount,trust.1.group.sent_back_amount,trust.1.subsession.round_number,trust.2.player.id_in_group,trust.2.player.payoff,trust.2.group.id_in_subsession,trust.2.group.sent_amount,trust.2.group.sent_back_amount,trust.2.subsession.round_number,trust.3.player.id_in_group,trust.3.player.payoff,trust.3.group.id_in_subsession,trust.3.group.sent_amount,trust.3.group.sent_back_amount,trust.3.subsession.round_number,trust.4.player.id_in_group,trust.4.player.payoff,trust.4.group.id_in_subsession,trust.4.group.sent_amount,trust.4.group.sent_back_amount,trust.4.subsession.round_number,trust.5.player.id_in_group,trust.5.player.payoff,trust.5.group.id_in_subsession,trust.5.group.sent_amount,trust.5.group.sent_back_amount,trust.5.subsession.round_number,trust.6.player.id_in_group,trust.6.player.payoff,trust.6.group.id_in_subsession,trust.6.group.sent_amount,trust.6.group.sent_back_amount,trust.6.subsession.round_number,trust.7.player.id_in_group,trust.7.player.payoff,trust.7.group.id_in_subsession,trust.7.group.sent_amount,trust.7.group.sent_back_amount,trust.7.subsession.round_number,trust.8.player.id_in_group,trust.8.player.payoff,trust.8.group.id_in_subsession,trust.8.group.sent_amount,trust.8.group.sent_back_amount,trust.8.subsession.round_number,trust.9.player.id_in_group,trust.9.player.payoff,trust.9.group.id_in_subsession,trust.9.group.sent_amount,trust.9.group.sent_back_amount,trust.9.subsession.round_number,trust.10.player.id_in_group,trust.10.player.payoff,trust.10.group.id_in_subsession,trust.10.group.sent_amount,trust.10.group.sent_back_amount,trust.10.subsession.round_number,public_goods.1.player.id_in_group,public_goods.1.player.contribution,public_goods.1.player.payoff,public_goods.1.group.id_in_subsession,public_goods.1.group.total_contribution,public_goods.1.group.individual_share,public_goods.1.subsession.round_number,network.1.player.id_in_group,network.1.player.friend1,network.1.player.friend2,network.1.player.friend3,network.1.player.friend4,network.1.player.friend5,network.1.player.friend6,network.1.player.friend7,network.1.player.friend8,network.1.player.friend9,network.1.player.friend10,network.1.player.scale1,network.1.player.scale2,network.1.player.scale3,network.1.player.scale4,network.1.player.scale5,network.1.player.scale6,network.1.player.scale7,network.1.player.scale8,network.1.player.scale9,network.1.player.scale10,network.1.player.payoff,network.1.group.id_in_subsession,network.1.subsession.round_number,payment_info.1.player.id_in_group,payment_info.1.player.payoff,payment_info.1.group.id_in_subsession,payment_info.1.subsession.round_number
1,6uocyenu,,0,1,1,network,Friend,127.0.0.1,2019-03-01 09:03:48.072178+00:00,1,,,0,0.00,gsfstwey,,,,,,1,1.0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,
1,sb2qeiv5,,0,2,1,network,Friend,127.0.0.1,2019-03-01 09:18:58.535107+00:00,1,,,0,0.00,r0o6zssn,,,,,,1,1.0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,
1,4uy0t6c9,,0,0,67,,,,,0,,,0,0.00,k0e2xd8a,,,,,,1,1.0,0.00,1,,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,0,1,1,1,,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1,1,1,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,1,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,mfux4l40,,0,0,67,,,,,0,,,0,0.00,k0e2xd8a,,,,,,1,1.0,0.00,2,,,,,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,0,1,1,2,,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,1,1,2,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,1,2,0,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,rj2r1xpw,,0,0,67,,,,,0,,,0,0.00,k0e2xd8a,,,,,,1,1.0,0.00,3,,,,,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,0,2,1,1,,,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,2,1,1,,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,,1,1,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,o8cqmzh2,,0,0,67,,,,,0,,,0,0.00,k0e2xd8a,,,,,,1,1.0,0.00,4,,,,,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,0,2,1,2,,,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,2,1,2,,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,1,2,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,fcivp8ca,,0,0,67,,,,,0,,,0,0.00,k0e2xd8a,,,,,,1,1.0,0.00,5,,,,,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,0,3,1,1,,,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,3,1,1,,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,,1,1,0,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,w1t04v7f,,0,0,67,,,,,0,,,0,0.00,k0e2xd8a,,,,,,1,1.0,0.00,6,,,,,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,0,3,1,2,,,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,3,1,2,,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3,,,1,2,0,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w7yfnba3,,0,52,67,prisoner,ResultsWaitPage,127.0.0.1,2019-03-01 09:20:49.998099+00:00,1,,,200,200.00,1oig1jpc,,,,,,1,1.0,0.00,1,,0,,,0,1,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,1,1,1,,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1,1,1,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,100,1,,,1,2,100,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ql0nlpnd,,0,52,67,prisoner,ResultsWaitPage,127.0.0.1,2019-03-01 09:20:49.960899+00:00,1,,,0,0.00,1oig1jpc,,,,,,1,1.0,0.00,2,,0,,,0,1,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,,,0,1,1,2,,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,1,1,2,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,1,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6suj3qk4,,0,1,1,network,Friend,127.0.0.1,2019-03-01 10:15:35.601807+00:00,1,,,0,0.00,gu2g2nyl,,,,,,1,1.0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,
1,9hsezrhi,,0,0,5,,,,,0,,,0,0.00,uqk4cwu2,,,,,,1,1.0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1
2,teah78df,,0,0,5,,,,,0,,,0,0.00,uqk4cwu2,,,,,,1,1.0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1
1,cdlz08a3,,0,0,2,,,,,0,,,0,0.00,q4tlzgw2,,,,,,1,1.0,0.00,1,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1
1,rt1vxjnl,,0,5,5,payment_info,PaymentInfo,127.0.0.1,2019-03-01 12:43:46.900528+00:00,1,,,100,100.00,rrjg4ux7,,,,,,1,1.0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,45,100,1,45,45,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1
2,sh0jutuq,,0,5,5,payment_info,PaymentInfo,127.0.0.1,2019-03-01 12:43:46.895423+00:00,1,,,145,145.00,rrjg4ux7,,,,,,1,1.0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,145,1,45,45,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1
1,mortdoia,,0,0,5,,,,,0,,,0,0.00,bbg2zybh,,,,,,1,1.0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1
2,3hh4ph02,,0,0,5,,,,,0,,,0,0.00,bbg2zybh,,,,,,1,1.0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1
1,fpfgdvzc,,0,1,5,public_goods,Introduction,127.0.0.1,2019-03-01 13:44:03.459290+00:00,1,,,0,0.00,0avjc1x2,,,,,,1,1.0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1
2,dgofr5ao,,0,1,5,public_goods,Introduction,127.0.0.1,2019-03-01 13:44:03.449460+00:00,1,,,0,0.00,0avjc1x2,,,,,,1,1.0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1
1,0ae2iyjf,,0,4,5,public_goods,Results,127.0.0.1,2019-03-01 13:45:28.264728+00:00,1,,,100,100.00,4g9rqyj7,,,,,,1,1.0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,45,100,1,45,45,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1
2,8qf8q5vl,,0,4,5,public_goods,Results,127.0.0.1,2019-03-01 13:45:28.273464+00:00,1,,,145,145.00,4g9rqyj7,,,,,,1,1.0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,145,1,45,45,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1
1,z4plywes,,0,166,165,trust,Results,10.192.29.193,2019-03-01 14:25:07.989136+00:00,1,,,1762,1762.00,mmtwfmu5,,,,,,0,1.0,0.00,1,VMP,23,Male,danish,0,1,1,1,20,20,0,2,10,0,1,1,1,1,1,2,1,2,0,1,17,5,8,6,5,4,4,5,6,8,8,68,1,1,1,Heads,0,0,1,1,1,Heads,0,0,1,2,2,Heads,1,100,1,3,2,Tails,0,0,1,4,2,Heads,0,0,1,5,2,Heads,1,0,1,6,2,Heads,1,0,1,7,2,Heads,1,0,1,8,2,Heads,1,0,1,9,2,Heads,0,0,1,10,1,Defect,100,1,1,1,Defect,100,1,2,1,Defect,100,1,3,1,Defect,100,1,4,1,Defect,100,1,5,1,Cooperate,0,1,6,1,Defect,100,1,7,1,Defect,100,1,8,1,Defect,100,1,9,1,Defect,100,1,10,1,50,1,100,50,1,1,150,1,50,100,2,1,50,1,50,0,3,1,50,1,70,20,4,1,50,1,50,0,5,1,150,1,100,150,6,1,0,1,100,0,7,1,150,1,100,150,8,1,0,1,100,0,9,1,112,1,100,112,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,gd58x6fg,,0,166,165,trust,Results,10.192.8.142,2019-03-01 14:24:53.360772+00:00,1,,,3078,3078.00,mmtwfmu5,,,,,,0,1.0,0.00,2,Sasquatchian Equality,119,Male,danish,0,1,1,2,25,15,0,4,4,1,3,0,1,1,1,0,0,4,0,1,17,5,8,6,5,4,4,5,6,8,8,68,1,1,2,Heads,1,0,1,1,2,Heads,1,0,1,2,1,Heads,0,0,1,3,1,Heads,1,0,1,4,1,Tails,1,0,1,5,1,Heads,0,0,1,6,1,Heads,0,0,1,7,1,Heads,0,0,1,8,1,Heads,0,0,1,9,1,Tails,1,0,1,10,2,Defect,100,1,1,2,Defect,100,1,2,2,Defect,100,1,3,2,Defect,100,1,4,2,Defect,100,1,5,2,Defect,300,1,6,2,Defect,100,1,7,2,Defect,100,1,8,2,Defect,100,1,9,2,Defect,100,1,10,2,250,1,100,50,1,2,50,1,50,100,2,2,150,1,50,0,3,2,190,1,70,20,4,2,150,1,50,0,5,2,150,1,100,150,6,2,300,1,100,0,7,2,150,1,100,150,8,2,300,1,100,0,9,2,188,1,100,112,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,x33gerk6,,0,166,165,trust,Results,10.192.24.176,2019-03-01 14:24:53.355533+00:00,1,,,4474,4474.00,mmtwfmu5,,,,,,0,1.0,0.00,3,katkit,22,Female,danish,0,1,1,3,17,23,0,1,2,3,3,4,2,1,1,2,4,1,0,1,17,5,8,6,5,4,4,5,6,8,8,68,1,1,1,Tails,0,0,2,1,1,Heads,1,0,2,2,2,Heads,0,0,2,3,2,Tails,0,0,2,4,2,Heads,1,0,2,5,2,Tails,0,0,2,6,2,Heads,0,0,2,7,2,Tails,0,0,2,8,2,Heads,0,0,2,9,2,Heads,0,0,2,10,1,Defect,300,2,1,1,Defect,300,2,2,1,Defect,300,2,3,1,Defect,300,2,4,1,Defect,300,2,5,1,Defect,300,2,6,1,Defect,300,2,7,1,Defect,300,2,8,1,Defect,300,2,9,1,Defect,300,2,10,1,124,2,49,73,1,1,150,2,100,150,2,1,150,2,100,150,3,1,150,2,100,150,4,1,150,2,100,150,5,1,150,2,100,150,6,1,150,2,100,150,7,1,150,2,100,150,8,1,150,2,100,150,9,1,150,2,100,150,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,52vg879q,,0,166,165,trust,Results,10.192.129.218,2019-03-01 14:24:53.456030+00:00,1,,,1524,1524.00,mmtwfmu5,,,,,,0,1.0,0.00,4,larsloekke,54,Non binary,danish,0,1,1,4,30,10,0,1,1,1,1,1,1,1,1,1,1,1,0,1,17,5,8,6,5,4,4,5,6,8,8,68,1,1,2,Tails,1,0,2,1,2,Tails,0,0,2,2,1,Tails,1,100,2,3,1,Heads,1,0,2,4,1,Heads,0,0,2,5,1,Heads,1,0,2,6,1,Tails,1,0,2,7,1,Heads,1,0,2,8,1,Tails,1,0,2,9,1,Tails,1,0,2,10,2,Cooperate,0,2,1,2,Cooperate,0,2,2,2,Cooperate,0,2,3,2,Cooperate,0,2,4,2,Cooperate,0,2,5,2,Cooperate,0,2,6,2,Cooperate,0,2,7,2,Cooperate,0,2,8,2,Cooperate,0,2,9,2,Cooperate,0,2,10,2,74,2,49,73,1,2,150,2,100,150,2,2,150,2,100,150,3,2,150,2,100,150,4,2,150,2,100,150,5,2,150,2,100,150,6,2,150,2,100,150,7,2,150,2,100,150,8,2,150,2,100,150,9,2,150,2,100,150,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
