"P1_roll","P2_roll","P1_cheat","P2_cheat","check","cheated","payoff","th_payoff","ingame","n_game"
1,3,0,0,0,0,0,0,1,264
1,1,0,1,0,1,1,1,1,264
6,6,0,0,0,0,6,6,1,264
2,2,0,1,0,1,2,2,1,264
3,1,0,0,0,0,0,0,1,264
2,6,0,0,0,0,0,0,1,264
2,2,0,0,0,0,2,2,1,264
2,4,0,0,0,0,0,0,1,264
1,2,0,0,0,0,0,0,1,264
6,4,0,0,0,0,0,0,1,264
5,5,0,1,0,1,5,5,1,264
1,1,0,0,0,0,1,1,1,264
6,1,0,0,0,0,0,0,1,264
2,5,0,0,0,0,0,0,1,264
4,4,0,1,0,1,4,4,1,264
6,1,1,0,0,0,0,0,1,264
5,2,0,0,0,0,0,0,1,264
4,2,0,0,0,0,0,0,1,264
4,2,0,0,0,0,0,0,1,264
4,5,0,0,0,0,0,0,1,264
3,4,0,0,0,0,0,0,1,264
1,1,0,0,0,0,1,1,1,264
6,6,1,1,0,1,6,6,1,264
6,3,0,0,0,0,0,0,1,264
4,2,0,0,0,0,0,0,1,264
1,2,0,0,0,0,0,0,1,264
4,4,0,1,0,1,4,4,1,264
2,4,0,0,0,0,0,0,1,264
3,3,0,0,1,0,1.5,3,1,264
2,1,0,0,0,0,0,0,1,264
5,6,0,0,0,0,0,0,1,264
4,4,0,1,0,1,4,4,1,264
6,4,1,0,0,0,0,0,1,264
1,3,0,0,0,0,0,0,1,264
6,6,0,0,0,0,6,6,1,264
4,4,0,0,0,0,4,4,1,264
4,3,0,0,0,0,0,0,1,264
2,2,0,0,0,0,2,2,1,264
3,3,0,0,0,0,3,3,1,264
5,4,0,0,0,0,0,0,1,264
6,3,0,0,0,0,0,0,1,264
3,5,0,0,0,0,0,0,1,264
6,4,0,0,0,0,0,0,1,264
4,2,0,0,0,0,0,0,1,264
1,1,0,0,0,0,1,1,1,264
1,5,0,0,0,0,0,0,1,264
5,4,0,0,0,0,0,0,1,264
2,3,0,0,0,0,0,0,1,264
4,4,0,0,0,0,4,4,1,264
4,5,0,0,0,0,0,0,1,264
6,3,0,0,0,0,0,0,1,264
2,2,0,0,0,0,2,2,1,264
2,6,0,0,0,0,0,0,1,264
2,1,0,0,0,0,0,0,1,264
5,3,0,0,0,0,0,0,1,264
3,2,0,0,0,0,0,0,1,264
4,1,0,0,0,0,0,0,1,264
5,2,0,0,0,0,0,0,1,264
2,2,0,0,0,0,2,2,1,264
5,2,0,0,0,0,0,0,1,264
1,1,0,1,1,1,0,1,1,264
6,6,1,0,0,1,6,6,1,264
6,3,0,0,0,0,0,0,1,264
4,6,0,0,0,0,0,0,1,264
2,6,0,0,0,0,0,0,1,264
5,3,0,0,0,0,0,0,1,264
1,2,0,0,0,0,0,0,1,264
4,3,0,0,0,0,0,0,1,264
5,3,0,0,0,0,0,0,1,264
6,6,0,0,0,0,6,6,1,264
2,2,0,1,0,1,2,2,1,264
1,1,0,1,0,1,1,1,1,264
6,4,0,0,0,0,0,0,1,264
4,4,0,0,1,0,2,4,1,264
5,3,0,0,0,0,0,0,1,264
5,2,0,0,0,0,0,0,1,264
1,3,0,0,0,0,0,0,1,264
1,1,0,0,0,0,1,1,1,264
6,1,0,0,0,0,0,0,1,264
3,2,0,0,0,0,0,0,1,264
3,5,0,0,0,0,0,0,1,264
1,4,0,0,0,0,0,0,1,264
5,5,0,0,0,0,5,5,1,264
4,2,0,0,0,0,0,0,1,264
6,2,0,0,0,0,0,0,1,264
4,1,0,0,0,0,0,0,1,264
4,2,0,0,0,0,0,0,1,264
5,3,0,0,0,0,0,0,1,264
1,4,0,0,0,0,0,0,1,264
3,1,0,0,0,0,0,0,1,264
6,5,0,0,0,0,0,0,1,264
6,4,0,0,0,0,0,0,1,264
4,5,0,0,0,0,0,0,1,264
4,6,0,0,0,0,0,0,1,264
4,6,0,0,0,0,0,0,1,264
4,6,0,0,0,0,0,0,1,265
5,5,0,0,0,0,5,5,1,265
2,6,0,0,0,0,0,0,1,265
3,2,0,0,0,0,0,0,1,265
2,2,0,0,0,0,2,2,1,265
3,3,0,0,0,0,3,3,1,265
1,6,0,0,0,0,0,0,1,265
5,1,0,0,0,0,0,0,1,265
6,5,0,0,0,0,0,0,1,265
2,4,0,0,0,0,0,0,1,265
1,4,0,0,0,0,0,0,1,265
3,5,0,0,0,0,0,0,1,265
1,4,0,0,0,0,0,0,1,265
5,5,0,1,0,1,5,5,1,265
1,5,0,0,0,0,0,0,1,265
3,3,0,0,0,0,3,3,1,265
1,4,0,0,0,0,0,0,1,265
4,4,0,0,1,0,2,4,1,265
2,4,0,0,0,0,0,0,1,265
6,5,0,0,0,0,0,0,1,265
5,2,0,0,0,0,0,0,1,265
5,5,0,1,0,1,5,5,1,265
5,6,0,0,0,0,0,0,1,265
4,3,0,0,0,0,0,0,1,265
2,3,0,0,0,0,0,0,1,265
3,2,0,0,0,0,0,0,1,265
4,1,0,0,0,0,0,0,1,265
6,3,0,0,0,0,0,0,1,265
4,3,0,0,0,0,0,0,1,265
2,4,0,0,0,0,0,0,1,265
6,4,1,0,0,0,0,0,1,265
3,2,0,0,0,0,0,0,1,265
6,2,0,0,0,0,0,0,1,265
2,6,0,0,0,0,0,0,1,265
2,1,0,0,0,0,0,0,1,265
4,4,0,0,0,0,4,4,1,265
4,3,0,0,0,0,0,0,1,265
6,6,0,0,0,0,6,6,1,265
3,5,0,0,0,0,0,0,1,265
6,6,1,1,0,1,6,6,1,265
1,2,0,0,0,0,0,0,1,265
6,1,0,0,0,0,0,0,1,265
6,4,0,0,0,0,0,0,1,265
6,2,0,0,0,0,0,0,1,265
6,6,0,0,0,0,6,6,1,265
6,6,0,0,0,0,6,6,1,265
6,1,0,0,0,0,0,0,1,265
1,1,0,1,0,1,1,1,1,265
2,5,0,0,0,0,0,0,1,265
5,1,0,0,0,0,0,0,1,265
5,2,0,0,0,0,0,0,1,265
6,6,1,0,0,1,6,6,1,265
3,4,0,0,0,0,0,0,1,265
6,5,0,0,0,0,0,0,1,265
6,1,1,0,0,0,0,0,1,265
2,4,0,0,0,0,0,0,1,265
6,6,0,0,0,0,6,6,1,265
5,2,0,0,0,0,0,0,1,265
1,3,0,0,0,0,0,0,1,265
2,2,0,1,0,1,2,2,1,265
5,6,0,0,0,0,0,0,1,265
2,5,0,0,0,0,0,0,1,265
1,1,0,1,0,1,1,1,1,265
3,1,0,0,0,0,0,0,1,265
5,5,0,0,0,0,5,5,1,265
6,6,0,1,1,1,0,6,1,265
5,4,0,0,0,0,0,0,1,265
2,1,0,0,0,0,0,0,1,265
1,2,0,0,0,0,0,0,1,265
6,5,0,0,0,0,0,0,1,265
6,6,0,0,0,0,6,6,1,265
6,1,0,0,0,0,0,0,1,265
6,1,0,0,0,0,0,0,1,265
6,3,1,0,0,0,0,0,1,265
5,4,0,0,0,0,0,0,1,265
6,6,1,0,0,1,6,6,1,265
5,6,0,0,0,0,0,0,1,265
6,1,0,0,0,0,0,0,1,265
3,3,0,1,0,1,3,3,1,265
5,6,0,0,0,0,0,0,1,265
4,2,0,0,0,0,0,0,1,265
3,3,0,0,0,0,3,3,1,265
1,1,0,0,0,0,1,1,1,265
6,4,1,0,0,0,0,0,1,265
6,4,0,0,0,0,0,0,1,265
6,6,0,0,0,0,6,6,1,265
6,4,0,0,0,0,0,0,1,265
4,3,0,0,0,0,0,0,1,265
2,4,0,0,0,0,0,0,1,265
6,3,1,0,0,0,0,0,1,265
5,2,0,0,0,0,0,0,1,265
2,1,0,0,0,0,0,0,1,265
1,6,0,0,0,0,0,0,1,265
4,3,0,0,0,0,0,0,1,265
2,4,0,0,0,0,0,0,1,265
6,5,1,0,0,0,0,0,1,265
6,6,0,0,0,0,6,6,1,265
4,4,0,1,0,1,4,4,0,265
1,1,0,0,0,0,0,1,0,265
2,2,0,0,0,0,0,2,0,265
1,1,0,1,0,1,1,1,1,266
3,1,0,0,0,0,0,0,1,266
5,4,0,0,0,0,0,0,1,266
1,1,0,0,0,0,1,1,1,266
4,4,0,0,0,0,4,4,1,266
6,1,0,0,0,0,0,0,1,266
1,4,0,0,0,0,0,0,1,266
6,1,0,0,0,0,0,0,1,266
3,5,0,0,0,0,0,0,1,266
1,3,0,0,0,0,0,0,1,266
1,6,0,0,0,0,0,0,1,266
6,6,1,0,0,1,6,6,1,266
6,1,1,0,0,0,0,0,1,266
1,5,0,0,0,0,0,0,1,266
1,6,0,0,0,0,0,0,1,266
6,2,0,0,0,0,0,0,1,266
6,5,1,0,0,0,0,0,1,266
5,6,0,0,0,0,0,0,1,266
6,3,1,0,0,0,0,0,1,266
2,2,0,0,0,0,2,2,1,266
1,1,0,0,0,0,1,1,1,266
6,6,1,0,0,1,6,6,1,266
5,3,0,0,0,0,0,0,1,266
3,4,0,0,0,0,0,0,1,266
2,1,0,0,0,0,0,0,1,266
4,6,0,0,0,0,0,0,1,266
3,3,0,0,0,0,3,3,1,266
2,6,0,0,0,0,0,0,1,266
6,6,1,0,0,1,6,6,1,266
6,4,1,0,0,0,0,0,1,266
4,6,0,0,0,0,0,0,1,266
4,2,0,0,0,0,0,0,1,266
6,6,0,0,1,0,3,6,1,266
1,4,0,0,0,0,0,0,1,266
5,5,0,0,0,0,5,5,1,266
1,6,0,0,0,0,0,0,1,266
5,5,0,0,0,0,5,5,1,266
3,6,0,0,0,0,0,0,1,266
2,5,0,0,0,0,0,0,1,266
3,3,0,1,0,1,3,3,1,266
5,4,0,0,0,0,0,0,1,266
5,6,0,0,0,0,0,0,1,266
4,3,0,0,0,0,0,0,1,266
1,3,0,0,0,0,0,0,1,266
2,5,0,0,0,0,0,0,1,266
6,6,0,0,0,0,6,6,1,266
3,4,0,0,0,0,0,0,1,266
4,1,0,0,0,0,0,0,1,266
1,2,0,0,0,0,0,0,1,266
6,6,1,1,1,1,0,6,1,266
1,5,0,0,0,0,0,0,1,266
6,2,1,0,0,0,0,0,1,266
2,5,0,0,0,0,0,0,1,266
1,3,0,0,0,0,0,0,1,266
3,5,0,0,0,0,0,0,1,266
5,1,0,0,0,0,0,0,1,266
6,1,1,0,0,0,0,0,1,266
2,6,0,0,0,0,0,0,1,266
4,5,0,0,0,0,0,0,1,266
3,5,0,0,0,0,0,0,1,266
5,6,0,0,0,0,0,0,1,266
4,6,0,0,0,0,0,0,1,266
3,3,0,1,0,1,3,3,1,266
5,3,0,0,0,0,0,0,1,266
1,4,0,0,0,0,0,0,1,266
3,1,0,0,0,0,0,0,1,266
4,2,0,0,0,0,0,0,1,266
4,5,0,0,0,0,0,0,1,266
6,2,1,0,0,0,0,0,1,266
4,4,0,0,0,0,4,4,1,266
5,3,0,0,0,0,0,0,1,266
2,2,0,1,0,1,2,2,1,266
6,4,1,0,0,0,0,0,1,266
5,1,0,0,0,0,0,0,1,266
5,3,0,0,0,0,0,0,1,266
2,6,0,0,0,0,0,0,1,266
4,4,0,0,0,0,4,4,1,266
6,6,0,0,0,0,6,6,1,266
6,1,1,0,0,0,0,0,1,266
1,1,0,0,0,0,1,1,1,266
3,2,0,0,0,0,0,0,1,266
1,4,0,0,0,0,0,0,1,266
5,2,0,0,0,0,0,0,1,266
4,6,0,0,0,0,0,0,1,266
4,2,0,0,0,0,0,0,1,266
1,6,0,0,0,0,0,0,1,266
1,1,0,1,0,1,1,1,1,266
6,2,0,0,0,0,0,0,1,266
4,6,0,0,0,0,0,0,1,266
2,2,0,1,0,1,2,2,1,266
5,3,0,0,0,0,0,0,1,266
6,6,0,0,0,0,6,6,1,266
6,6,1,1,0,1,6,6,1,266
2,2,0,1,0,1,2,2,1,266
6,2,0,0,0,0,0,0,1,266
5,6,0,0,0,0,0,0,1,266
6,6,1,0,1,1,0,6,1,266
5,5,0,0,1,0,2.5,5,1,266
1,3,0,0,0,0,0,0,1,266
5,6,0,0,0,0,0,0,1,266
5,3,0,0,0,0,0,0,1,267
4,1,0,0,0,0,0,0,1,267
5,4,0,0,0,0,0,0,1,267
3,2,0,0,0,0,0,0,1,267
2,4,0,0,0,0,0,0,1,267
4,3,0,0,0,0,0,0,1,267
6,6,0,1,0,1,6,6,1,267
5,1,0,0,0,0,0,0,1,267
4,4,0,1,0,1,4,4,1,267
1,3,0,0,0,0,0,0,1,267
6,3,0,0,0,0,0,0,1,267
5,4,0,0,0,0,0,0,1,267
1,3,0,0,0,0,0,0,1,267
6,5,0,0,0,0,0,0,1,267
6,2,1,0,0,0,0,0,1,267
4,4,0,1,0,1,4,4,1,267
3,3,0,1,0,1,3,3,0,267
4,4,0,0,0,0,0,4,0,267
6,6,0,0,0,0,0,6,0,267
6,5,1,0,0,0,0,0,0,267
3,3,0,0,0,0,0,3,0,267
1,1,0,0,0,0,0,1,0,267
2,4,0,0,0,0,0,0,0,267
1,5,0,0,0,0,0,0,0,267
5,5,0,0,0,0,0,5,0,267
3,3,0,0,0,0,0,3,0,267
4,4,0,1,0,1,0,4,0,267
4,4,0,1,0,1,0,4,0,267
4,6,0,0,0,0,0,0,0,267
1,6,0,0,0,0,0,0,0,267
4,2,0,0,0,0,0,0,0,267
3,4,0,0,0,0,0,0,0,267
6,1,0,0,0,0,0,0,0,267
6,3,0,0,0,0,0,0,0,267
6,2,0,0,0,0,0,0,0,267
4,6,0,0,0,0,0,0,0,267
5,2,0,0,0,0,0,0,0,267
6,3,0,0,0,0,0,0,0,267
3,5,0,0,0,0,0,0,0,267
3,1,0,0,0,0,0,0,0,267
3,3,0,0,0,0,0,3,0,267
4,6,0,0,0,0,0,0,0,267
3,1,0,0,0,0,0,0,0,267
1,1,0,0,0,0,0,1,0,267
6,6,0,0,1,0,0,6,0,267
5,5,0,1,0,1,0,5,0,267
2,3,0,0,0,0,0,0,0,267
6,1,0,0,0,0,0,0,0,267
3,3,0,0,0,0,0,3,0,267
5,2,0,0,0,0,0,0,0,267
2,4,0,0,0,0,0,0,0,267
4,3,0,0,0,0,0,0,0,267
1,2,0,0,0,0,0,0,0,267
3,6,0,0,0,0,0,0,0,267
6,3,1,0,0,0,0,0,0,267
5,3,0,0,0,0,0,0,0,267
1,4,0,0,0,0,0,0,0,267
1,1,0,0,0,0,0,1,0,267
5,4,0,0,0,0,0,0,0,267
1,1,0,0,0,0,0,1,0,267
4,6,0,0,0,0,0,0,0,267
4,1,0,0,0,0,0,0,0,267
5,6,0,0,0,0,0,0,0,267
6,3,1,0,0,0,0,0,0,267
2,2,0,1,0,1,0,2,0,267
4,3,0,0,0,0,0,0,0,267
6,1,0,0,0,0,0,0,0,267
2,1,0,0,0,0,0,0,0,267
1,4,0,0,0,0,0,0,0,267
6,5,0,0,0,0,0,0,0,267
3,4,0,0,0,0,0,0,0,267
3,3,0,1,0,1,0,3,0,267
6,5,1,0,0,0,0,0,0,267
1,4,0,0,0,0,0,0,0,267
2,6,0,0,0,0,0,0,0,267
1,2,0,0,0,0,0,0,0,267
2,1,0,0,0,0,0,0,0,267
6,6,0,0,0,0,0,6,0,267
4,5,0,0,0,0,0,0,0,267
5,3,0,0,0,0,0,0,0,267
3,4,0,0,0,0,0,0,0,267
4,4,0,0,0,0,0,4,0,267
6,5,0,0,0,0,0,0,0,267
6,1,0,0,0,0,0,0,0,267
1,1,0,0,0,0,0,1,0,267
3,3,0,1,0,1,0,3,0,267
3,1,0,0,0,0,0,0,0,267
6,4,0,0,0,0,0,0,0,267
3,4,0,0,0,0,0,0,0,267
5,1,0,0,0,0,0,0,0,267
4,5,0,0,0,0,0,0,0,267
5,4,0,0,0,0,0,0,0,267
2,1,0,0,0,0,0,0,0,267
4,4,0,0,1,0,0,4,0,267
2,6,0,0,0,0,0,0,0,267
3,6,0,0,0,0,0,0,0,267
4,3,0,0,0,0,0,0,0,267
2,4,0,0,0,0,0,0,0,267
2,6,0,0,0,0,0,0,0,267
3,2,0,0,0,0,0,0,0,267
1,1,0,0,0,0,1,1,1,268
2,3,0,0,0,0,0,0,1,268
1,6,0,0,0,0,0,0,1,268
5,5,0,0,0,0,5,5,1,268
1,2,0,0,0,0,0,0,1,268
3,1,0,0,0,0,0,0,1,268
6,4,0,0,0,0,0,0,1,268
3,3,0,0,0,0,3,3,1,268
3,6,0,0,0,0,0,0,1,268
1,6,0,0,0,0,0,0,1,268
3,4,0,0,0,0,0,0,1,268
3,6,0,0,0,0,0,0,1,268
6,1,0,0,0,0,0,0,1,268
2,3,0,0,0,0,0,0,1,268
6,6,1,0,0,1,6,6,1,268
3,2,0,0,0,0,0,0,1,268
3,2,0,0,0,0,0,0,1,268
5,6,0,0,0,0,0,0,1,268
2,1,0,0,0,0,0,0,1,268
2,1,0,0,0,0,0,0,1,268
5,1,0,0,0,0,0,0,1,268
2,5,0,0,0,0,0,0,1,268
5,4,0,0,0,0,0,0,1,268
3,5,0,0,0,0,0,0,1,268
3,3,0,0,0,0,3,3,1,268
6,6,0,0,0,0,6,6,1,268
2,1,0,0,0,0,0,0,1,268
3,3,0,1,0,1,3,3,1,268
6,5,0,0,0,0,0,0,1,268
2,1,0,0,0,0,0,0,1,268
2,4,0,0,0,0,0,0,1,268
6,5,0,0,0,0,0,0,1,268
1,4,0,0,0,0,0,0,1,268
5,1,0,0,0,0,0,0,1,268
6,3,1,0,0,0,0,0,1,268
3,2,0,0,0,0,0,0,1,268
2,1,0,0,0,0,0,0,1,268
3,4,0,0,0,0,0,0,1,268
2,1,0,0,0,0,0,0,1,268
1,6,0,0,0,0,0,0,1,268
3,5,0,0,0,0,0,0,1,268
2,1,0,0,0,0,0,0,1,268
2,4,0,0,0,0,0,0,1,268
2,6,0,0,0,0,0,0,1,268
4,5,0,0,0,0,0,0,1,268
2,6,0,0,0,0,0,0,1,268
6,6,0,0,0,0,6,6,1,268
6,3,0,0,0,0,0,0,1,268
4,6,0,0,0,0,0,0,1,268
6,4,1,0,0,0,0,0,1,268
6,1,0,0,0,0,0,0,1,268
1,5,0,0,0,0,0,0,1,268
6,3,0,0,0,0,0,0,1,268
6,6,0,0,1,0,3,6,1,268
3,4,0,0,0,0,0,0,1,268
5,4,0,0,0,0,0,0,1,268
3,4,0,0,0,0,0,0,1,268
4,2,0,0,0,0,0,0,1,268
6,3,1,0,0,0,0,0,1,268
4,2,0,0,0,0,0,0,1,268
2,6,0,0,0,0,0,0,1,268
4,2,0,0,0,0,0,0,1,268
3,3,0,1,0,1,3,3,1,268
2,2,0,1,0,1,2,2,1,268
5,2,0,0,0,0,0,0,1,268
5,4,0,0,0,0,0,0,1,268
5,1,0,0,0,0,0,0,1,268
5,3,0,0,0,0,0,0,1,268
4,2,0,0,0,0,0,0,1,268
4,3,0,0,0,0,0,0,1,268
6,3,1,0,0,0,0,0,1,268
6,2,0,0,0,0,0,0,1,268
1,6,0,0,0,0,0,0,1,268
6,1,0,0,0,0,0,0,1,268
6,2,1,0,0,0,0,0,1,268
6,2,0,0,0,0,0,0,1,268
1,3,0,0,0,0,0,0,1,268
2,1,0,0,0,0,0,0,1,268
1,3,0,0,0,0,0,0,1,268
6,6,0,1,0,1,6,6,1,268
3,1,0,0,0,0,0,0,1,268
3,2,0,0,0,0,0,0,1,268
3,6,0,0,0,0,0,0,1,268
5,6,0,0,0,0,0,0,1,268
1,2,0,0,0,0,0,0,1,268
2,2,0,0,0,0,2,2,1,268
4,2,0,0,0,0,0,0,1,268
3,2,0,0,0,0,0,0,1,268
5,3,0,0,0,0,0,0,1,268
1,4,0,0,0,0,0,0,1,268
4,4,0,0,0,0,4,4,1,268
1,1,0,0,0,0,1,1,1,268
6,2,0,0,0,0,0,0,1,268
2,4,0,0,0,0,0,0,1,268
6,3,1,0,0,0,0,0,1,268
3,3,0,0,1,0,1.5,3,1,268
3,1,0,0,0,0,0,0,1,268
5,1,0,0,0,0,0,0,1,268
3,4,0,0,0,0,0,0,1,268
1,6,0,0,0,0,0,0,1,268
5,5,0,0,0,0,5,5,1,269
3,5,0,0,0,0,0,0,1,269
2,6,0,0,0,0,0,0,1,269
3,3,0,0,0,0,3,3,1,269
6,3,1,0,0,0,0,0,1,269
3,1,0,0,0,0,0,0,1,269
1,6,0,0,0,0,0,0,1,269
6,4,0,0,0,0,0,0,1,269
6,4,0,0,0,0,0,0,1,269
4,6,0,0,0,0,0,0,1,269
2,4,0,0,0,0,0,0,1,269
3,2,0,0,0,0,0,0,1,269
3,6,0,0,0,0,0,0,1,269
1,3,0,0,0,0,0,0,1,269
6,2,1,0,0,0,0,0,1,269
1,4,0,0,0,0,0,0,1,269
4,1,0,0,0,0,0,0,1,269
4,5,0,0,0,0,0,0,1,269
4,2,0,0,0,0,0,0,1,269
6,3,0,0,0,0,0,0,1,269
3,6,0,0,0,0,0,0,1,269
3,1,0,0,0,0,0,0,1,269
1,3,0,0,0,0,0,0,1,269
2,3,0,0,0,0,0,0,1,269
2,5,0,0,0,0,0,0,1,269
2,4,0,0,0,0,0,0,1,269
2,3,0,0,0,0,0,0,1,269
6,6,0,1,0,1,6,6,1,269
5,2,0,0,0,0,0,0,1,269
6,6,0,0,0,0,6,6,1,269
2,1,0,0,0,0,0,0,1,269
3,2,0,0,0,0,0,0,1,269
4,4,0,1,0,1,4,4,1,269
1,1,0,1,0,1,1,1,1,269
3,2,0,0,0,0,0,0,1,269
6,2,0,0,0,0,0,0,1,269
3,5,0,0,0,0,0,0,1,269
3,2,0,0,0,0,0,0,1,269
6,4,0,0,0,0,0,0,1,269
2,4,0,0,0,0,0,0,1,269
5,1,0,0,0,0,0,0,1,269
3,3,0,1,0,1,3,3,1,269
6,1,1,0,0,0,0,0,1,269
3,5,0,0,0,0,0,0,1,269
6,4,0,0,0,0,0,0,1,269
6,6,1,1,0,1,6,6,1,269
2,3,0,0,0,0,0,0,1,269
1,6,0,0,0,0,0,0,1,269
5,6,0,0,0,0,0,0,1,269
2,2,0,0,1,0,1,2,1,269
1,5,0,0,0,0,0,0,1,269
1,3,0,0,0,0,0,0,1,269
6,4,0,0,0,0,0,0,1,269
6,6,1,1,0,1,6,6,1,269
4,4,0,0,0,0,4,4,1,269
6,5,0,0,0,0,0,0,1,269
4,4,0,1,0,1,4,4,1,269
6,1,1,0,0,0,0,0,1,269
6,1,1,0,0,0,0,0,1,269
6,4,0,0,0,0,0,0,1,269
4,2,0,0,0,0,0,0,1,269
1,3,0,0,0,0,0,0,1,269
4,5,0,0,0,0,0,0,1,269
1,1,0,0,0,0,1,1,1,269
4,6,0,0,0,0,0,0,1,269
1,4,0,0,0,0,0,0,1,269
6,4,0,0,0,0,0,0,1,269
4,4,0,0,0,0,4,4,1,269
3,6,0,0,0,0,0,0,1,269
5,6,0,0,0,0,0,0,1,269
5,3,0,0,0,0,0,0,1,269
5,5,0,0,0,0,5,5,1,269
4,4,0,0,0,0,4,4,1,269
2,3,0,0,0,0,0,0,1,269
1,5,0,0,0,0,0,0,1,269
3,4,0,0,0,0,0,0,1,269
6,2,0,0,0,0,0,0,1,269
6,2,0,0,0,0,0,0,1,269
6,2,0,0,0,0,0,0,1,269
1,3,0,0,0,0,0,0,1,269
4,4,0,0,0,0,4,4,1,269
6,4,0,0,0,0,0,0,1,269
3,4,0,0,0,0,0,0,1,269
6,1,0,0,0,0,0,0,1,269
6,6,0,1,0,1,6,6,1,269
1,2,0,0,0,0,0,0,1,269
4,2,0,0,0,0,0,0,1,269
3,4,0,0,0,0,0,0,1,269
1,1,0,0,1,0,0.5,1,1,269
6,6,0,0,1,0,3,6,1,269
6,4,0,0,0,0,0,0,1,269
4,5,0,0,0,0,0,0,1,269
5,1,0,0,0,0,0,0,1,269
1,5,0,0,0,0,0,0,1,269
6,3,1,0,0,0,0,0,1,269
1,4,0,0,0,0,0,0,1,269
2,6,0,0,0,0,0,0,1,269
1,1,0,0,0,0,1,1,1,269
6,4,0,0,0,0,0,0,1,269
6,5,0,0,0,0,0,0,1,269
6,5,1,0,0,0,0,0,1,270
6,6,0,0,0,0,6,6,1,270
4,4,0,1,0,1,4,4,1,270
1,5,0,0,0,0,0,0,1,270
5,5,0,0,0,0,5,5,1,270
2,3,0,0,0,0,0,0,1,270
6,5,0,0,0,0,0,0,1,270
2,2,0,0,0,0,2,2,1,270
1,5,0,0,0,0,0,0,1,270
1,2,0,0,0,0,0,0,1,270
6,5,1,0,0,0,0,0,1,270
5,2,0,0,0,0,0,0,1,270
6,4,0,0,0,0,0,0,1,270
6,2,0,0,0,0,0,0,1,270
4,1,0,0,0,0,0,0,1,270
3,5,0,0,0,0,0,0,1,270
2,2,0,0,0,0,2,2,1,270
3,3,0,0,0,0,3,3,1,270
6,5,1,0,0,0,0,0,1,270
2,3,0,0,0,0,0,0,1,270
6,4,0,0,0,0,0,0,1,270
2,6,0,0,0,0,0,0,1,270
1,1,0,0,0,0,1,1,1,270
1,4,0,0,0,0,0,0,1,270
3,6,0,0,0,0,0,0,1,270
2,3,0,0,0,0,0,0,1,270
4,6,0,0,0,0,0,0,1,270
6,1,0,0,0,0,0,0,1,270
6,3,0,0,0,0,0,0,1,270
6,2,1,0,0,0,0,0,1,270
5,2,0,0,0,0,0,0,1,270
2,6,0,0,0,0,0,0,1,270
6,4,1,0,0,0,0,0,1,270
6,5,1,0,0,0,0,0,1,270
6,5,1,0,0,0,0,0,1,270
4,3,0,0,0,0,0,0,1,270
1,3,0,0,0,0,0,0,1,270
6,5,0,0,0,0,0,0,1,270
3,3,0,1,0,1,3,3,1,270
4,2,0,0,0,0,0,0,1,270
2,1,0,0,0,0,0,0,1,270
6,3,0,0,0,0,0,0,1,270
6,6,0,0,0,0,6,6,1,270
1,1,0,0,0,0,1,1,1,270
4,2,0,0,0,0,0,0,1,270
3,1,0,0,0,0,0,0,1,270
6,4,0,0,0,0,0,0,1,270
1,1,0,0,0,0,1,1,1,270
5,5,0,0,0,0,5,5,1,270
2,6,0,0,0,0,0,0,1,270
3,2,0,0,0,0,0,0,1,270
1,6,0,0,0,0,0,0,1,270
6,2,1,0,0,0,0,0,1,270
6,2,0,0,0,0,0,0,1,270
6,6,1,1,0,1,6,6,1,270
3,4,0,0,0,0,0,0,1,270
5,5,0,0,0,0,5,5,1,270
4,4,0,0,0,0,4,4,1,270
6,6,0,1,1,1,0,6,1,270
6,6,1,0,1,1,0,6,1,270
3,5,0,0,0,0,0,0,1,270
3,2,0,0,0,0,0,0,1,270
4,1,0,0,0,0,0,0,1,270
1,1,0,1,0,1,1,1,1,270
2,2,0,0,0,0,2,2,1,270
5,1,0,0,0,0,0,0,1,270
2,5,0,0,0,0,0,0,1,270
3,4,0,0,0,0,0,0,1,270
5,2,0,0,0,0,0,0,1,270
5,2,0,0,0,0,0,0,1,270
6,6,0,1,0,1,6,6,1,270
6,6,1,0,0,1,6,6,1,270
6,6,1,0,0,1,6,6,1,270
4,4,0,0,0,0,4,4,1,270
2,3,0,0,0,0,0,0,1,270
2,2,0,1,0,1,2,2,0,270
5,5,0,0,0,0,0,5,0,270
1,3,0,0,0,0,0,0,0,270
6,4,0,0,0,0,0,0,0,270
4,3,0,0,0,0,0,0,0,270
5,5,0,1,0,1,0,5,0,270
6,3,0,0,0,0,0,0,0,270
6,4,0,0,0,0,0,0,0,270
3,3,0,0,0,0,0,3,0,270
3,3,0,1,0,1,0,3,0,270
4,2,0,0,0,0,0,0,0,270
6,1,1,0,0,0,0,0,0,270
2,3,0,0,0,0,0,0,0,270
3,1,0,0,0,0,0,0,0,270
4,4,0,0,0,0,0,4,0,270
6,6,0,0,0,0,0,6,0,270
2,4,0,0,0,0,0,0,0,270
6,5,0,0,0,0,0,0,0,270
3,2,0,0,0,0,0,0,0,270
3,4,0,0,0,0,0,0,0,270
6,6,0,1,0,1,0,6,0,270
2,2,0,1,0,1,0,2,0,270
4,1,0,0,0,0,0,0,0,270
2,1,0,0,0,0,0,0,0,270
5,3,0,0,0,0,0,0,0,270
6,1,0,0,0,0,0,0,1,271
6,3,1,0,0,0,0,0,1,271
