"P1_roll","P2_roll","P1_cheat","P2_cheat","check","cheated","payoff","th_payoff","ingame","n_game"
2,2,0,0,0,0,2,2,1,1
4,4,0,1,1,1,0,4,1,1
5,5,0,0,0,0,5,5,1,1
3,3,0,1,1,1,0,3,1,1
3,3,0,1,0,1,3,3,1,1
6,6,0,1,0,1,6,6,1,1
6,6,0,1,0,1,6,6,1,1
3,3,0,1,1,1,0,3,1,1
1,1,0,1,0,1,1,1,1,1
1,1,0,1,1,1,0,1,1,1
1,1,0,0,1,0,0.5,1,1,1
2,2,0,1,1,1,0,2,1,1
5,5,0,1,1,1,0,5,1,1
5,5,0,1,1,1,0,5,1,1
1,1,0,1,1,1,0,1,1,1
3,3,0,1,0,1,3,3,1,1
6,6,0,0,1,0,3,6,1,1
5,5,0,1,0,1,5,5,1,1
3,3,0,1,0,1,3,3,1,1
6,6,0,0,1,0,3,6,1,1
3,3,0,1,0,1,3,3,0,1
5,5,0,1,0,1,0,5,0,1
2,2,0,0,0,0,0,2,0,1
3,3,0,1,0,1,0,3,0,1
3,3,0,1,1,1,0,3,0,1
6,6,0,1,1,1,0,6,0,1
1,1,0,1,1,1,0,1,0,1
2,2,0,1,1,1,0,2,0,1
5,5,0,1,0,1,0,5,0,1
2,2,0,1,0,1,0,2,0,1
6,6,0,1,1,1,0,6,0,1
6,6,0,1,0,1,0,6,0,1
6,6,0,1,0,1,0,6,0,1
2,2,0,1,1,1,0,2,0,1
3,3,0,1,1,1,0,3,0,1
4,4,0,1,1,1,0,4,0,1
5,5,0,1,1,1,0,5,0,1
6,6,0,1,1,1,0,6,0,1
5,5,0,1,1,1,0,5,0,1
3,3,0,0,0,0,0,3,0,1
6,6,0,1,0,1,0,6,0,1
2,2,0,1,1,1,0,2,0,1
6,6,0,1,0,1,0,6,0,1
3,3,0,1,1,1,0,3,0,1
6,6,0,1,1,1,0,6,0,1
4,4,0,1,1,1,0,4,0,1
5,5,0,1,0,1,0,5,0,1
2,2,0,1,1,1,0,2,0,1
4,4,0,1,0,1,0,4,0,1
6,6,0,1,1,1,0,6,0,1
3,3,0,1,0,1,0,3,0,1
6,6,0,1,0,1,0,6,0,1
3,3,0,1,0,1,0,3,0,1
2,2,0,0,1,0,0,2,0,1
3,3,0,1,0,1,0,3,0,1
5,5,0,1,1,1,0,5,0,1
2,2,0,1,1,1,0,2,0,1
1,1,0,1,0,1,0,1,0,1
5,5,0,1,1,1,0,5,0,1
5,5,0,1,1,1,0,5,0,1
6,6,0,1,1,1,0,6,0,1
1,1,0,1,1,1,0,1,0,1
4,4,0,0,0,0,0,4,0,1
6,6,0,1,0,1,0,6,0,1
1,1,0,0,1,0,0,1,0,1
2,2,0,1,0,1,0,2,0,1
1,1,0,1,1,1,0,1,0,1
2,2,0,1,1,1,0,2,0,1
4,4,0,1,1,1,0,4,0,1
1,1,0,1,1,1,0,1,0,1
6,6,0,1,0,1,0,6,0,1
1,1,0,1,1,1,0,1,0,1
6,6,0,1,0,1,0,6,0,1
6,6,0,1,1,1,0,6,0,1
1,1,0,1,1,1,0,1,0,1
2,2,0,1,1,1,0,2,0,1
6,6,0,1,0,1,0,6,0,1
5,5,0,0,0,0,0,5,0,1
3,3,0,1,1,1,0,3,0,1
2,2,0,1,1,1,0,2,0,1
2,2,0,1,0,1,0,2,0,1
2,2,0,1,1,1,0,2,0,1
2,2,0,1,1,1,0,2,0,1
3,3,0,1,0,1,0,3,0,1
1,1,0,1,1,1,0,1,0,1
2,2,0,1,0,1,0,2,0,1
2,2,0,1,0,1,0,2,0,1
3,3,0,1,1,1,0,3,0,1
4,4,0,1,1,1,0,4,0,1
3,3,0,1,1,1,0,3,0,1
3,3,0,1,0,1,0,3,0,1
4,4,0,1,0,1,0,4,0,1
5,5,0,1,1,1,0,5,0,1
3,3,0,1,1,1,0,3,0,1
3,3,0,1,0,1,0,3,0,1
1,1,0,1,0,1,0,1,0,1
1,1,0,1,1,1,0,1,0,1
6,6,0,1,0,1,0,6,0,1
1,1,0,0,1,0,0,1,0,1
6,6,0,1,1,1,0,6,0,1
6,6,0,0,0,0,6,6,1,2
2,2,0,1,1,1,0,2,1,2
3,3,0,1,0,1,3,3,1,2
3,3,0,1,1,1,0,3,1,2
6,6,0,1,1,1,0,6,1,2
4,4,0,1,0,1,4,4,1,2
2,2,0,1,0,1,2,2,1,2
4,4,0,1,0,1,4,4,1,2
3,3,0,1,0,1,3,3,1,2
4,4,0,1,0,1,4,4,1,2
4,4,0,0,0,0,4,4,1,2
3,3,0,1,0,1,3,3,1,2
4,4,0,0,0,0,4,4,1,2
6,6,0,1,1,1,0,6,1,2
3,3,0,1,0,1,3,3,1,2
2,2,0,1,0,1,2,2,1,2
6,6,0,1,0,1,6,6,1,2
4,4,0,1,1,1,0,4,1,2
2,2,0,1,1,1,0,2,1,2
4,4,0,1,1,1,0,4,1,2
3,3,0,1,1,1,0,3,1,2
5,5,0,1,0,1,5,5,1,2
2,2,0,1,0,1,2,2,1,2
2,2,0,1,1,1,0,2,1,2
1,1,0,0,1,0,0.5,1,1,2
4,4,0,1,1,1,0,4,1,2
5,5,0,1,1,1,0,5,1,2
5,5,0,1,0,1,5,5,1,2
4,4,0,1,1,1,0,4,1,2
6,6,0,0,0,0,6,6,1,2
1,1,0,1,1,1,0,1,1,2
5,5,0,0,1,0,2.5,5,1,2
6,6,0,1,0,1,6,6,1,2
2,2,0,0,1,0,1,2,1,2
4,4,0,0,0,0,4,4,1,2
1,1,0,1,0,1,1,1,1,2
3,3,0,1,1,1,0,3,1,2
2,2,0,1,0,1,2,2,0,2
5,5,0,0,0,0,0,5,0,2
1,1,0,1,0,1,0,1,0,2
5,5,0,1,1,1,0,5,0,2
4,4,0,1,0,1,0,4,0,2
5,5,0,1,1,1,0,5,0,2
4,4,0,1,1,1,0,4,0,2
6,6,0,0,0,0,0,6,0,2
2,2,0,1,1,1,0,2,0,2
6,6,0,1,1,1,0,6,0,2
2,2,0,1,1,1,0,2,0,2
1,1,0,0,0,0,0,1,0,2
5,5,0,1,1,1,0,5,0,2
2,2,0,1,0,1,0,2,0,2
4,4,0,1,0,1,0,4,0,2
4,4,0,1,0,1,0,4,0,2
3,3,0,1,1,1,0,3,0,2
1,1,0,1,1,1,0,1,0,2
1,1,0,1,1,1,0,1,0,2
4,4,0,1,1,1,0,4,0,2
3,3,0,1,0,1,0,3,0,2
1,1,0,0,0,0,0,1,0,2
3,3,0,1,1,1,0,3,0,2
1,1,0,1,0,1,0,1,0,2
6,6,0,1,1,1,0,6,0,2
6,6,0,1,1,1,0,6,0,2
3,3,0,1,1,1,0,3,0,2
3,3,0,1,0,1,0,3,0,2
4,4,0,1,0,1,0,4,0,2
3,3,0,1,1,1,0,3,0,2
3,3,0,0,0,0,0,3,0,2
1,1,0,1,1,1,0,1,0,2
6,6,0,1,0,1,0,6,0,2
1,1,0,1,0,1,0,1,0,2
4,4,0,1,0,1,0,4,0,2
2,2,0,1,0,1,0,2,0,2
5,5,0,1,0,1,0,5,0,2
4,4,0,1,1,1,0,4,0,2
5,5,0,1,1,1,0,5,0,2
4,4,0,1,0,1,0,4,0,2
4,4,0,1,1,1,0,4,0,2
4,4,0,1,1,1,0,4,0,2
5,5,0,1,1,1,0,5,0,2
2,2,0,1,0,1,0,2,0,2
2,2,0,1,1,1,0,2,0,2
3,3,0,1,1,1,0,3,0,2
6,6,0,1,1,1,0,6,0,2
1,1,0,1,1,1,0,1,0,2
5,5,0,0,0,0,0,5,0,2
3,3,0,1,0,1,0,3,0,2
1,1,0,1,1,1,0,1,0,2
4,4,0,1,0,1,0,4,0,2
6,6,0,1,1,1,0,6,0,2
1,1,0,1,1,1,0,1,0,2
6,6,0,1,0,1,0,6,0,2
4,4,0,1,0,1,0,4,0,2
4,4,0,0,0,0,0,4,0,2
2,2,0,1,0,1,0,2,0,2
1,1,0,1,1,1,0,1,0,2
5,5,0,0,0,0,0,5,0,2
1,1,0,1,1,1,0,1,0,2
6,6,0,1,0,1,0,6,0,2
6,6,0,1,1,1,0,6,0,2
6,6,0,1,0,1,6,6,1,3
5,5,0,1,1,1,0,5,1,3
4,4,0,1,0,1,4,4,1,3
1,1,0,1,0,1,1,1,1,3
6,6,0,1,0,1,6,6,1,3
2,2,0,1,0,1,2,2,1,3
6,6,0,1,1,1,0,6,1,3
5,5,0,1,1,1,0,5,1,3
5,5,0,1,0,1,5,5,1,3
6,6,0,0,0,0,6,6,1,3
4,4,0,1,1,1,0,4,1,3
1,1,0,1,0,1,1,1,1,3
6,6,0,1,0,1,6,6,1,3
2,2,0,1,0,1,2,2,1,3
2,2,0,1,0,1,2,2,1,3
6,6,0,1,0,1,6,6,1,3
2,2,0,1,0,1,2,2,1,3
4,4,0,1,0,1,4,4,1,3
5,5,0,1,0,1,5,5,1,3
2,2,0,1,0,1,2,2,1,3
2,2,0,0,0,0,2,2,1,3
2,2,0,0,0,0,2,2,1,3
1,1,0,1,1,1,0,1,1,3
5,5,0,1,1,1,0,5,1,3
4,4,0,0,1,0,2,4,1,3
5,5,0,1,0,1,5,5,1,3
2,2,0,1,0,1,2,2,1,3
2,2,0,1,1,1,0,2,1,3
6,6,0,1,1,1,0,6,1,3
4,4,0,0,1,0,2,4,1,3
5,5,0,1,1,1,0,5,1,3
2,2,0,1,0,1,2,2,1,3
3,3,0,1,0,1,3,3,1,3
2,2,0,1,0,1,2,2,1,3
6,6,0,1,0,1,6,6,1,3
1,1,0,1,1,1,0,1,1,3
5,5,0,0,1,0,2.5,5,1,3
5,5,0,1,0,1,5,5,1,3
1,1,0,0,0,0,1,1,1,3
3,3,0,1,1,1,0,3,1,3
5,5,0,1,0,1,5,5,1,3
3,3,0,1,1,1,0,3,1,3
2,2,0,1,1,1,0,2,1,3
5,5,0,1,0,1,5,5,1,3
3,3,0,0,1,0,1.5,3,1,3
2,2,0,1,0,1,2,2,1,3
1,1,0,1,0,1,1,1,1,3
3,3,0,1,1,1,0,3,1,3
1,1,0,0,1,0,0.5,1,1,3
1,1,0,1,1,1,0,1,1,3
5,5,0,0,1,0,2.5,5,1,3
6,6,0,0,0,0,6,6,1,3
6,6,0,1,0,1,6,6,1,3
3,3,0,1,0,1,3,3,1,3
1,1,0,1,1,1,0,1,1,3
1,1,0,1,1,1,0,1,1,3
5,5,0,1,1,1,0,5,1,3
3,3,0,1,0,1,3,3,1,3
2,2,0,1,1,1,0,2,1,3
1,1,0,1,0,1,1,1,1,3
4,4,0,1,0,1,4,4,1,3
5,5,0,1,1,1,0,5,1,3
1,1,0,0,0,0,1,1,1,3
6,6,0,1,1,1,0,6,1,3
2,2,0,1,1,1,0,2,1,3
5,5,0,1,1,1,0,5,1,3
1,1,0,1,1,1,0,1,1,3
2,2,0,1,0,1,2,2,1,3
2,2,0,1,0,1,2,2,1,3
5,5,0,1,1,1,0,5,1,3
5,5,0,1,1,1,0,5,1,3
4,4,0,0,0,0,4,4,1,3
5,5,0,1,1,1,0,5,1,3
3,3,0,1,1,1,0,3,1,3
2,2,0,1,0,1,2,2,1,3
2,2,0,1,1,1,0,2,1,3
2,2,0,1,1,1,0,2,1,3
3,3,0,0,0,0,3,3,1,3
4,4,0,1,1,1,0,4,1,3
3,3,0,1,0,1,3,3,1,3
1,1,0,1,1,1,0,1,1,3
2,2,0,1,1,1,0,2,1,3
2,2,0,0,0,0,2,2,1,3
6,6,0,1,0,1,6,6,1,3
1,1,0,0,1,0,0.5,1,1,3
5,5,0,1,1,1,0,5,1,3
2,2,0,1,0,1,2,2,1,3
4,4,0,1,1,1,0,4,1,3
4,4,0,1,0,1,4,4,1,3
3,3,0,1,1,1,0,3,1,3
3,3,0,1,1,1,0,3,1,3
2,2,0,1,1,1,0,2,1,3
6,6,0,1,1,1,0,6,1,3
3,3,0,1,1,1,0,3,1,3
4,4,0,1,1,1,0,4,1,3
6,6,0,1,0,1,6,6,1,3
4,4,0,1,0,1,4,4,1,3
2,2,0,0,0,0,2,2,1,3
3,3,0,1,1,1,0,3,1,3
4,4,0,1,1,1,0,4,1,3
1,1,0,1,1,1,0,1,1,4
5,5,0,0,0,0,5,5,1,4
3,3,0,0,0,0,3,3,1,4
3,3,0,1,0,1,3,3,1,4
2,2,0,1,0,1,2,2,1,4
6,6,0,1,0,1,6,6,1,4
3,3,0,1,1,1,0,3,1,4
6,6,0,0,1,0,3,6,1,4
5,5,0,1,1,1,0,5,1,4
1,1,0,1,1,1,0,1,1,4
2,2,0,1,0,1,2,2,1,4
2,2,0,1,0,1,2,2,1,4
3,3,0,1,1,1,0,3,1,4
4,4,0,0,1,0,2,4,1,4
5,5,0,0,1,0,2.5,5,1,4
4,4,0,1,0,1,4,4,1,4
4,4,0,1,1,1,0,4,1,4
6,6,0,1,1,1,0,6,1,4
6,6,0,0,0,0,6,6,1,4
4,4,0,1,0,1,4,4,1,4
2,2,0,1,0,1,2,2,1,4
2,2,0,0,1,0,1,2,1,4
6,6,0,0,1,0,3,6,1,4
4,4,0,1,0,1,4,4,1,4
4,4,0,0,0,0,4,4,1,4
5,5,0,1,1,1,0,5,1,4
4,4,0,1,1,1,0,4,1,4
1,1,0,1,1,1,0,1,1,4
3,3,0,1,1,1,0,3,1,4
6,6,0,1,0,1,6,6,1,4
4,4,0,1,1,1,0,4,1,4
1,1,0,1,0,1,1,1,1,4
1,1,0,1,0,1,1,1,1,4
5,5,0,1,1,1,0,5,1,4
3,3,0,1,0,1,3,3,1,4
4,4,0,1,0,1,4,4,0,4
3,3,0,1,1,1,0,3,0,4
3,3,0,0,0,0,0,3,0,4
5,5,0,1,0,1,0,5,0,4
6,6,0,1,0,1,0,6,0,4
3,3,0,1,0,1,0,3,0,4
6,6,0,1,1,1,0,6,0,4
4,4,0,1,1,1,0,4,0,4
4,4,0,1,1,1,0,4,0,4
2,2,0,0,0,0,0,2,0,4
5,5,0,1,0,1,0,5,0,4
6,6,0,1,1,1,0,6,0,4
2,2,0,1,0,1,0,2,0,4
1,1,0,1,1,1,0,1,0,4
2,2,0,1,1,1,0,2,0,4
5,5,0,1,1,1,0,5,0,4
3,3,0,1,1,1,0,3,0,4
2,2,0,1,0,1,0,2,0,4
5,5,0,1,0,1,0,5,0,4
5,5,0,1,1,1,0,5,0,4
5,5,0,1,1,1,0,5,0,4
5,5,0,0,0,0,0,5,0,4
5,5,0,1,0,1,0,5,0,4
4,4,0,1,1,1,0,4,0,4
4,4,0,1,0,1,0,4,0,4
3,3,0,1,0,1,0,3,0,4
2,2,0,1,1,1,0,2,0,4
1,1,0,1,0,1,0,1,0,4
2,2,0,0,0,0,0,2,0,4
4,4,0,1,1,1,0,4,0,4
2,2,0,0,1,0,0,2,0,4
3,3,0,1,1,1,0,3,0,4
4,4,0,1,0,1,0,4,0,4
1,1,0,1,0,1,0,1,0,4
3,3,0,1,0,1,0,3,0,4
1,1,0,1,0,1,0,1,0,4
2,2,0,1,0,1,0,2,0,4
6,6,0,0,0,0,0,6,0,4
5,5,0,1,0,1,0,5,0,4
3,3,0,1,0,1,0,3,0,4
3,3,0,1,1,1,0,3,0,4
2,2,0,1,0,1,0,2,0,4
2,2,0,1,1,1,0,2,0,4
2,2,0,0,1,0,0,2,0,4
3,3,0,1,1,1,0,3,0,4
5,5,0,1,0,1,0,5,0,4
2,2,0,0,0,0,0,2,0,4
1,1,0,1,1,1,0,1,0,4
2,2,0,1,0,1,0,2,0,4
2,2,0,1,0,1,0,2,0,4
2,2,0,1,0,1,0,2,0,4
4,4,0,1,0,1,0,4,0,4
6,6,0,1,0,1,0,6,0,4
1,1,0,1,0,1,0,1,0,4
2,2,0,1,1,1,0,2,0,4
6,6,0,1,0,1,0,6,0,4
1,1,0,0,0,0,0,1,0,4
1,1,0,1,0,1,0,1,0,4
1,1,0,1,0,1,0,1,0,4
1,1,0,1,0,1,0,1,0,4
6,6,0,1,1,1,0,6,0,4
5,5,0,1,0,1,0,5,0,4
5,5,0,1,1,1,0,5,0,4
5,5,0,0,1,0,0,5,0,4
2,2,0,0,0,0,0,2,0,4
2,2,0,1,1,1,0,2,1,5
2,2,0,0,1,0,1,2,1,5
5,5,0,1,1,1,0,5,1,5
1,1,0,1,0,1,1,1,1,5
2,2,0,1,0,1,2,2,1,5
6,6,0,1,0,1,6,6,1,5
6,6,0,1,1,1,0,6,1,5
3,3,0,1,1,1,0,3,1,5
4,4,0,1,0,1,4,4,1,5
5,5,0,1,1,1,0,5,1,5
2,2,0,1,1,1,0,2,1,5
2,2,0,1,0,1,2,2,1,5
1,1,0,1,1,1,0,1,1,5
2,2,0,1,1,1,0,2,1,5
1,1,0,1,1,1,0,1,1,5
5,5,0,1,0,1,5,5,1,5
2,2,0,1,1,1,0,2,1,5
3,3,0,1,0,1,3,3,1,5
5,5,0,1,1,1,0,5,1,5
2,2,0,1,1,1,0,2,1,5
5,5,0,0,1,0,2.5,5,1,5
6,6,0,1,1,1,0,6,1,5
1,1,0,1,1,1,0,1,1,5
4,4,0,1,1,1,0,4,1,5
2,2,0,1,0,1,2,2,1,5
3,3,0,0,0,0,3,3,1,5
5,5,0,1,1,1,0,5,1,5
4,4,0,0,1,0,2,4,1,5
2,2,0,0,1,0,1,2,1,5
6,6,0,0,0,0,6,6,1,5
6,6,0,0,1,0,3,6,1,5
3,3,0,1,0,1,3,3,1,5
6,6,0,1,0,1,6,6,1,5
5,5,0,1,0,1,5,5,1,5
1,1,0,1,1,1,0,1,1,5
4,4,0,1,1,1,0,4,1,5
3,3,0,1,0,1,3,3,1,5
5,5,0,1,1,1,0,5,1,5
3,3,0,1,0,1,3,3,1,5
6,6,0,1,0,1,6,6,0,5
2,2,0,1,0,1,0,2,0,5
2,2,0,0,1,0,0,2,0,5
1,1,0,1,1,1,0,1,0,5
3,3,0,1,1,1,0,3,0,5
2,2,0,1,0,1,0,2,0,5
6,6,0,1,0,1,0,6,0,5
3,3,0,1,0,1,0,3,0,5
5,5,0,1,1,1,0,5,0,5
4,4,0,1,1,1,0,4,0,5
2,2,0,1,1,1,0,2,0,5
2,2,0,1,0,1,0,2,0,5
5,5,0,1,0,1,0,5,0,5
1,1,0,0,0,0,0,1,0,5
3,3,0,1,1,1,0,3,0,5
5,5,0,1,0,1,0,5,0,5
2,2,0,1,0,1,0,2,0,5
1,1,0,1,1,1,0,1,0,5
2,2,0,1,1,1,0,2,0,5
3,3,0,1,1,1,0,3,0,5
3,3,0,1,0,1,0,3,0,5
2,2,0,1,0,1,0,2,0,5
1,1,0,0,1,0,0,1,0,5
4,4,0,1,0,1,0,4,0,5
1,1,0,0,1,0,0,1,0,5
6,6,0,1,0,1,0,6,0,5
6,6,0,1,1,1,0,6,0,5
5,5,0,1,0,1,0,5,0,5
3,3,0,1,0,1,0,3,0,5
2,2,0,1,1,1,0,2,0,5
1,1,0,1,0,1,0,1,0,5
3,3,0,1,0,1,0,3,0,5
4,4,0,1,0,1,0,4,0,5
6,6,0,1,0,1,0,6,0,5
3,3,0,1,1,1,0,3,0,5
3,3,0,1,0,1,0,3,0,5
2,2,0,1,1,1,0,2,0,5
2,2,0,0,0,0,0,2,0,5
6,6,0,1,1,1,0,6,0,5
5,5,0,1,0,1,0,5,0,5
1,1,0,1,1,1,0,1,0,5
6,6,0,0,0,0,0,6,0,5
6,6,0,1,1,1,0,6,0,5
6,6,0,0,0,0,0,6,0,5
1,1,0,1,1,1,0,1,0,5
1,1,0,1,0,1,0,1,0,5
3,3,0,1,0,1,0,3,0,5
5,5,0,1,0,1,0,5,0,5
1,1,0,1,0,1,0,1,0,5
1,1,0,1,0,1,0,1,0,5
2,2,0,1,0,1,0,2,0,5
1,1,0,1,1,1,0,1,0,5
1,1,0,1,1,1,0,1,0,5
3,3,0,1,0,1,0,3,0,5
3,3,0,1,0,1,0,3,0,5
5,5,0,1,0,1,0,5,0,5
6,6,0,1,0,1,0,6,0,5
6,6,0,1,1,1,0,6,0,5
4,4,0,1,1,1,0,4,0,5
6,6,0,1,0,1,0,6,0,5
1,1,0,1,0,1,0,1,0,5
4,4,0,1,0,1,4,4,1,6
5,5,0,1,1,1,0,5,1,6
3,3,0,1,0,1,3,3,1,6
1,1,0,1,1,1,0,1,1,6
2,2,0,0,0,0,2,2,1,6
3,3,0,0,0,0,3,3,1,6
1,1,0,1,1,1,0,1,1,6
4,4,0,0,1,0,2,4,1,6
5,5,0,1,0,1,5,5,1,6
6,6,0,1,1,1,0,6,1,6
6,6,0,1,0,1,6,6,1,6
3,3,0,0,0,0,3,3,1,6
6,6,0,1,0,1,6,6,1,6
4,4,0,1,0,1,4,4,1,6
2,2,0,0,0,0,2,2,1,6
5,5,0,1,1,1,0,5,1,6
3,3,0,1,0,1,3,3,0,6
3,3,0,1,1,1,0,3,0,6
2,2,0,1,0,1,0,2,0,6
2,2,0,1,1,1,0,2,0,6
5,5,0,1,0,1,0,5,0,6
5,5,0,0,0,0,0,5,0,6
1,1,0,1,1,1,0,1,0,6
5,5,0,0,1,0,0,5,0,6
6,6,0,1,0,1,0,6,0,6
6,6,0,1,1,1,0,6,0,6
5,5,0,1,1,1,0,5,0,6
1,1,0,1,1,1,0,1,0,6
1,1,0,0,0,0,0,1,0,6
4,4,0,1,0,1,0,4,0,6
3,3,0,0,0,0,0,3,0,6
6,6,0,1,1,1,0,6,0,6
3,3,0,1,1,1,0,3,0,6
6,6,0,1,0,1,0,6,0,6
4,4,0,1,0,1,0,4,0,6
6,6,0,1,1,1,0,6,0,6
3,3,0,1,1,1,0,3,0,6
3,3,0,0,0,0,0,3,0,6
5,5,0,1,0,1,0,5,0,6
2,2,0,1,1,1,0,2,0,6
1,1,0,1,0,1,0,1,0,6
1,1,0,1,1,1,0,1,0,6
2,2,0,1,1,1,0,2,0,6
1,1,0,1,1,1,0,1,0,6
4,4,0,1,0,1,0,4,0,6
3,3,0,1,1,1,0,3,0,6
1,1,0,1,0,1,0,1,0,6
5,5,0,1,0,1,0,5,0,6
6,6,0,1,1,1,0,6,0,6
6,6,0,1,0,1,0,6,0,6
4,4,0,1,0,1,0,4,0,6
1,1,0,1,1,1,0,1,0,6
3,3,0,1,1,1,0,3,0,6
1,1,0,1,1,1,0,1,0,6
4,4,0,1,1,1,0,4,0,6
2,2,0,1,1,1,0,2,0,6
3,3,0,1,0,1,0,3,0,6
2,2,0,1,1,1,0,2,0,6
6,6,0,0,1,0,0,6,0,6
4,4,0,1,0,1,0,4,0,6
5,5,0,0,0,0,0,5,0,6
4,4,0,1,0,1,0,4,0,6
3,3,0,1,0,1,0,3,0,6
3,3,0,1,1,1,0,3,0,6
6,6,0,1,1,1,0,6,0,6
1,1,0,0,0,0,0,1,0,6
4,4,0,1,0,1,0,4,0,6
3,3,0,1,1,1,0,3,0,6
2,2,0,1,0,1,0,2,0,6
5,5,0,0,1,0,0,5,0,6
3,3,0,1,0,1,0,3,0,6
4,4,0,1,1,1,0,4,0,6
2,2,0,1,0,1,0,2,0,6
2,2,0,1,1,1,0,2,0,6
6,6,0,1,1,1,0,6,0,6
5,5,0,0,1,0,0,5,0,6
6,6,0,1,0,1,0,6,0,6
4,4,0,1,0,1,0,4,0,6
5,5,0,0,1,0,0,5,0,6
1,1,0,1,0,1,0,1,0,6
5,5,0,1,0,1,0,5,0,6
2,2,0,1,0,1,0,2,0,6
3,3,0,1,0,1,0,3,0,6
3,3,0,1,1,1,0,3,0,6
1,1,0,0,0,0,0,1,0,6
5,5,0,1,0,1,0,5,0,6
1,1,0,0,0,0,0,1,0,6
3,3,0,1,0,1,0,3,0,6
5,5,0,1,0,1,0,5,0,6
3,3,0,1,1,1,0,3,0,6
2,2,0,1,1,1,0,2,0,6
4,4,0,1,1,1,0,4,0,6
2,2,0,1,0,1,0,2,0,6
4,4,0,1,0,1,0,4,0,6
5,5,0,1,1,1,0,5,0,6
4,4,0,1,1,1,0,4,0,6
4,4,0,1,0,1,0,4,0,6
1,1,0,1,1,1,0,1,0,6
5,5,0,1,0,1,0,5,0,6
2,2,0,1,0,1,0,2,0,6
4,4,0,0,0,0,4,4,1,7
6,6,0,0,1,0,3,6,1,7
2,2,0,1,1,1,0,2,1,7
6,6,0,1,1,1,0,6,1,7
5,5,0,1,0,1,5,5,1,7
4,4,0,1,1,1,0,4,1,7
3,3,0,1,0,1,3,3,1,7
6,6,0,0,1,0,3,6,1,7
3,3,0,1,1,1,0,3,1,7
1,1,0,1,1,1,0,1,1,7
2,2,0,1,0,1,2,2,1,7
3,3,0,1,1,1,0,3,1,7
3,3,0,0,1,0,1.5,3,1,7
4,4,0,1,0,1,4,4,1,7
1,1,0,1,0,1,1,1,1,7
1,1,0,1,0,1,1,1,1,7
5,5,0,1,1,1,0,5,1,7
3,3,0,0,0,0,3,3,1,7
2,2,0,1,0,1,2,2,1,7
6,6,0,1,1,1,0,6,1,7
6,6,0,1,0,1,6,6,1,7
4,4,0,1,0,1,4,4,1,7
6,6,0,1,1,1,0,6,1,7
3,3,0,0,1,0,1.5,3,1,7
1,1,0,1,1,1,0,1,1,7
5,5,0,1,0,1,5,5,1,7
1,1,0,1,1,1,0,1,1,7
4,4,0,0,1,0,2,4,1,7
3,3,0,1,1,1,0,3,1,7
3,3,0,1,1,1,0,3,1,7
2,2,0,1,1,1,0,2,1,7
4,4,0,1,0,1,4,4,1,7
6,6,0,0,0,0,6,6,1,7
6,6,0,1,1,1,0,6,1,7
4,4,0,1,1,1,0,4,1,7
1,1,0,1,0,1,1,1,1,7
6,6,0,1,1,1,0,6,1,7
2,2,0,1,0,1,2,2,1,7
2,2,0,1,0,1,2,2,1,7
5,5,0,1,1,1,0,5,1,7
3,3,0,0,1,0,1.5,3,1,7
2,2,0,1,0,1,2,2,1,7
3,3,0,1,0,1,3,3,1,7
2,2,0,1,0,1,2,2,1,7
4,4,0,1,1,1,0,4,1,7
2,2,0,1,0,1,2,2,1,7
4,4,0,1,1,1,0,4,1,7
4,4,0,1,1,1,0,4,1,7
5,5,0,1,0,1,5,5,1,7
3,3,0,1,1,1,0,3,1,7
2,2,0,0,0,0,2,2,1,7
3,3,0,1,1,1,0,3,1,7
2,2,0,1,0,1,2,2,1,7
5,5,0,1,1,1,0,5,1,7
5,5,0,1,0,1,5,5,1,7
5,5,0,1,0,1,5,5,1,7
5,5,0,1,1,1,0,5,1,7
4,4,0,1,1,1,0,4,1,7
2,2,0,0,0,0,2,2,1,7
3,3,0,1,1,1,0,3,1,7
5,5,0,0,1,0,2.5,5,1,7
5,5,0,1,0,1,5,5,1,7
6,6,0,1,1,1,0,6,1,7
2,2,0,1,1,1,0,2,1,7
4,4,0,1,0,1,4,4,1,7
1,1,0,1,1,1,0,1,1,7
3,3,0,1,0,1,3,3,1,7
5,5,0,1,1,1,0,5,1,7
4,4,0,1,1,1,0,4,1,7
1,1,0,1,1,1,0,1,1,7
4,4,0,1,1,1,0,4,1,7
2,2,0,1,0,1,2,2,1,7
2,2,0,1,1,1,0,2,1,7
3,3,0,0,0,0,3,3,1,7
6,6,0,1,0,1,6,6,1,7
1,1,0,1,1,1,0,1,1,7
3,3,0,1,1,1,0,3,1,7
6,6,0,0,0,0,6,6,1,7
4,4,0,1,0,1,4,4,1,7
5,5,0,1,1,1,0,5,1,7
3,3,0,1,1,1,0,3,1,7
2,2,0,0,0,0,2,2,1,7
5,5,0,1,0,1,5,5,1,7
4,4,0,1,1,1,0,4,1,7
1,1,0,1,1,1,0,1,1,7
4,4,0,1,1,1,0,4,1,7
1,1,0,0,1,0,0.5,1,1,7
2,2,0,1,0,1,2,2,1,7
4,4,0,1,0,1,4,4,1,7
5,5,0,1,1,1,0,5,1,7
4,4,0,1,0,1,4,4,1,7
3,3,0,1,0,1,3,3,1,7
3,3,0,0,1,0,1.5,3,1,7
2,2,0,1,1,1,0,2,1,7
4,4,0,1,0,1,4,4,1,7
